Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-11-26 00:00:00-05:00,588.2579123147351,590.7433995936517,587.540783398016,590.0753784179688,45621300,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,589.8887838542881,590.2718722436573,586.7647756879834,588.2874755859375,34000200,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,589.1028202958577,592.7278593888155,588.8277809402925,591.9419555664062,30177400,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,592.354515594293,593.6807844427898,591.8633182342458,593.0029296875,31746000,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,592.7672106157903,593.5236138358292,591.73570807165,593.2780151367188,26906600,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,594.9677449089698,597.2075737883222,594.2997236656325,596.9619750976562,42787600,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,596.9618868048642,597.7674575863759,595.625844515795,595.9794921875,28762200,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,596.7458937244957,598.3472020292826,596.333304701608,597.109375,31241500,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,596.9915028268559,597.1584931551176,593.445071963169,594.0344848632812,34742700,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,594.7123228135097,595.134745373381,591.529373321926,592.1875610351562,37234500,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,595.1150870375847,597.7183970026139,594.8399877419274,596.7655029296875,28677700,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,595.9010621562538,596.4708079758578,593.690673828125,593.690673828125,31543800,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,595.7242008087076,596.4413297893211,592.1973772710232,593.57275390625,35904700,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,595.3312295236393,597.0799209921157,594.5551592425911,596.1072998046875,43695200,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,593.553151685944,594.5158794594372,592.2760503625989,593.6513671875,55773500,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,593.3467116570313,595.7339235020439,575.5752257128447,575.9583740234375,108248700,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,580.948961299734,582.5601031255708,575.5359564813775,575.7815551757812,85919500,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,573.4513839180992,587.231466902458,572.6036351958548,582.697265625,125716700,1.966,0.0,0.0
2024-12-23 00:00:00-05:00,582.4409930028329,586.7879087972127,579.2571372355378,586.1866455078125,57635800,0.0,0.0,0.0
2024-12-24 00:00:00-05:00,587.5370230202848,592.7415539521577,586.9554328723399,592.7020874023438,33160100,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,590.9277996479015,593.8651696252028,589.5281209545966,592.7415161132812,41219100,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,588.9958679237085,589.2324867459512,582.3128451341881,586.5020751953125,64969300,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,579.4839049805771,583.278830614674,576.0536238226567,579.8091430664062,56578800,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,581.4749602926895,582.194563069081,576.0634704063194,577.6997680664062,57052700,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,580.9624149327,582.6775253068124,572.1995172748154,576.2803344726562,50204000,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,579.1289967873591,584.1264484268344,578.044689478734,583.4857788085938,37888500,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,587.7440676720806,591.1250155334773,585.1122021784661,586.8470458984375,47679400,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,588.8776099950986,589.2029082453815,578.3897946667151,580.2133178710938,60393100,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,580.282291853868,582.1354148697908,576.8323377526707,581.0609741210938,47304700,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,577.5026413332764,577.5716476388544,570.2774344732991,572.189697265625,73105000,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,567.5372676970464,573.4317423327336,567.1232298261107,573.076904296875,47910100,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,576.0043111010004,576.6351742776535,570.0802375478183,573.8653564453125,48420600,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,581.8889752343268,585.4473419377294,580.7751281246863,584.303955078125,56900200,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,585.6740294157521,585.8514484014332,582.4803673486446,583.1802368164062,43319700,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,588.4242703969026,590.7899174222187,587.0935375428814,589.035400390625,58070600,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,592.0810894520482,594.4369296257112,590.1096871636119,594.4270629882812,42532900,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,597.2560318658977,599.1288881406504,596.7040416210903,597.7686157226562,48196000,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,597.1377792345874,601.0313110351562,596.8618141810588,601.0313110351562,41152100,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,601.0904500891409,602.0466115435261,598.1234798327728,599.2767333984375,34604700,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,586.3048878621954,591.115114198888,586.1373355152499,590.7996826171875,70361100,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,592.031779311243,596.713859452747,588.7099714764748,595.8760375976562,44433300,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,595.0875580249451,595.4917292475947,590.651902189354,593.2048950195312,37177400,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,595.3240359730432,597.9262410572588,592.130313990855,596.3885498046875,39281300,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,598.8134358374799,601.2382822731704,592.4556515232641,593.2146606445312,66566900,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,584.1954832564219,591.7065212004032,582.0466619706364,589.2225952148438,65857200,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,589.281761222817,593.6878166788046,588.7396375989994,593.17529296875,33457800,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,592.0516161255263,595.7282625539741,590.0210739471236,595.5803833007812,30653100,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,597.3250313642651,597.778475552574,594.013089933138,597.6503295898438,35771500,0.0,0.0,0.0
2025-02-07 00:00:00-05:00,598.2121736064561,599.4344333824486,591.4699514014874,592.1796875,50788500,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,595.3931329282537,596.8420848342793,594.1215398587573,596.2013549804688,26048700,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,593.93424024475,597.1969087784863,593.8159609148958,596.65478515625,30056700,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,590.6321754646003,595.9056528588447,589.9520392250456,594.732666015625,45076100,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,595.8366651794477,601.2186155981716,594.5749988790903,601.0115966796875,40921300,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,601.2185532755497,602.2535274358258,600.360998100256,600.9819946289062,26910400,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,602.145135650955,602.7463989257812,599.6808827255115,602.7463989257812,26749000,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,601.3566081495158,604.4615308486234,600.8440242708047,604.1658325195312,31011100,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,602.7956695963146,602.9336821985821,598.3403412349714,601.6522827148438,36554000,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,601.435409514207,601.5734221193063,590.8982614234848,591.361572265625,76519800,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,593.4118132885562,594.4073810554311,587.9608571639533,588.6705932617188,50737200,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,588.6114660308307,589.3408752561445,581.129967827771,585.7430419921875,58266500,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,587.4089575799121,591.0067913230648,583.3971461439291,586.038818359375,43321600,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,588.3157098294636,589.4690234968429,576.290203877955,576.6844482421875,74196700,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,577.1871598716435,586.2161558854355,574.1117771132394,585.6838989257812,88744100,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,587.6553155599406,588.798762606637,571.6081318173137,575.4227905273438,74249200,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,571.4208567458912,577.0196322682823,564.0675042327628,568.611572265625,109648200,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,568.4440493526719,576.5169448984452,564.8856823224501,574.7229614257812,71230500,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,567.2512863712917,571.8742272350298,561.9679425734266,564.5209350585938,80094900,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,562.7368186254731,569.1340095542192,557.5421542389136,567.6849975585938,81158800,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,559.4741670846696,561.3962362827218,547.6457527585567,552.5643920898438,99326600,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,551.4013508923699,555.9552862473097,544.1268702267005,547.9710693359375,88102100,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,554.1316472627199,555.0582088315019,545.7729200294035,550.8788452148438,69588200,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,550.5042540653316,551.1153839968962,541.8202288918889,543.5353393554688,74079400,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,548.1583018697701,555.7679467233177,543.604366956188,554.7625122070312,62660300,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,554.7426421700422,561.5637363828623,554.3089313250791,559.0403442382812,49008700,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,556.7240271713574,556.9409127203818,551.0661118946721,552.9981079101562,66041400,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,554.7821274868575,562.7860150364035,553.5992742185309,559.0206298828125,66556000,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,555.2750258330774,562.4114922780789,554.5554231088431,557.4041137695312,62958200,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,552.9413292589383,558.4877328401925,551.7054963570508,557.5880126953125,83763000,1.696,0.0,0.0
2025-03-24 00:00:00-04:00,564.3307537296456,568.6314886589248,563.7375780431137,567.5736083984375,58766800,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,568.7797068467552,569.8771119506348,567.1879685958952,568.9379272460938,38355700,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,568.6709866041082,569.7980806984394,560.7616559941828,562.1458129882812,51848300,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,560.7517355574175,564.4296055114135,558.5371327368356,560.6528930664062,42164200,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,559.1204968505267,559.8521002775326,548.7790253468997,549.3623046875,71662700,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,543.5984615291653,554.3551567474991,540.6719872727307,553.0501098632812,95328200,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,551.1320571376683,556.559825628618,547.4047657676659,554.6121215820312,54609600,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,548.7592465118332,560.9890444564371,548.52197624234,558.1219482421875,76014500,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,538.9319060881811,541.7594774009829,530.6172485351562,530.6172485351562,125986000,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,517.7349036725598,519.9099817661254,499.3358369172059,499.5533447265625,217965100,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,483.6457288710085,517.2405945444942,476.3394695378794,498.66357421875,256611400,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,515.9454154101668,519.0300496454024,483.61604333672847,490.85308837890625,165816600,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,487.84750052411823,542.402099609375,487.46190618546177,542.402099609375,241867300,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,526.1385878330984,527.4535310578508,503.5475844453038,518.6346435546875,162331200,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,517.0824330937988,530.3503195313269,514.1757514102393,527.8885498046875,97866300,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,537.8839447885014,538.111379094838,527.8094317224818,533.0098266601562,68034000,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,533.5536182929557,537.0732685211545,530.726046664157,531.5169677734375,56892900,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,525.6541223320015,531.7937621429162,514.3931980244283,519.7023315429688,83484800,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,521.6599483491107,525.1499093262158,517.9721816819745,520.44384765625,79868100,0.0,0.0,0.0
2025-04-21 00:00:00-04:00,515.2533065114334,515.7872249375157,502.6972625032136,508.05584716796875,69368100,0.0,0.0,0.0
