Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-10 00:00:00-04:00,120.16206756268633,122.88734731323206,116.80787124184927,121.5796127319336,313434100,0.0,10.0
2024-06-11 00:00:00-04:00,121.56962216023484,122.66781818606155,118.54460929253459,120.71104431152344,222551200,0.01,0.0
2024-06-12 00:00:00-04:00,122.85750988511934,126.67122400488891,122.36831828276222,124.99398803710938,299595000,0.0,0.0
2024-06-13 00:00:00-04:00,129.17707407207072,129.58640302855855,126.95074804505506,129.39671325683594,260704500,0.0,0.0
2024-06-14 00:00:00-04:00,129.7461556011969,132.62140615970972,128.10885485479358,131.66299438476562,309320400,0.0,0.0
2024-06-17 00:00:00-04:00,132.7711675834259,133.50994014798042,129.36677515556565,130.76446533203125,288504400,0.0,0.0
2024-06-18 00:00:00-04:00,130.92420671975586,136.10566894087242,130.47495024767164,135.35690307617188,294335100,0.0,0.0
2024-06-20 00:00:00-04:00,139.56996619369176,140.52837801062054,129.30688285479897,130.56480407714844,517768400,0.0,0.0
2024-06-21 00:00:00-04:00,126.91083818337023,130.41506492589528,124.09547854511997,126.36174011230469,649445800,0.0,0.0
2024-06-24 00:00:00-04:00,123.03719724453093,124.2551908621237,117.8457572795687,117.91564178466797,476060900,0.0,0.0
2024-06-25 00:00:00-04:00,121.00056206941291,126.29184395373642,119.1236583558784,125.88251495361328,414192600,0.0,0.0
2024-06-26 00:00:00-04:00,125.92245660772097,127.9091800288474,122.39826626608301,126.1920166015625,362975900,0.0,0.0
2024-06-27 00:00:00-04:00,123.89579983596734,126.20200405764365,122.71774114608809,123.78598022460938,252571700,0.0,0.0
2024-06-28 00:00:00-04:00,124.37501298465715,127.49986001719877,122.54802231076043,123.33672332763672,315516700,0.0,0.0
2024-07-01 00:00:00-04:00,123.26682297750608,124.63456367500987,118.63445902087864,124.095458984375,284885500,0.0,0.0
2024-07-02 00:00:00-04:00,120.93068040128533,123.20693510758652,120.83084647254137,122.46814727783203,218374000,0.0,0.0
2024-07-03 00:00:00-04:00,121.45982152361671,128.0689239501953,121.16031210370706,128.0689239501953,215749000,0.0,0.0
2024-07-05 00:00:00-04:00,127.17038486367325,128.6379747149119,125.47318537524079,125.62294006347656,214176700,0.0,0.0
2024-07-08 00:00:00-04:00,127.28020581947078,130.55481479101948,126.83094936680692,127.9890365600586,237677300,0.0,0.0
2024-07-09 00:00:00-04:00,130.1355144487565,133.59980576329167,128.43829962119838,131.163818359375,285366600,0.0,0.0
2024-07-10 00:00:00-04:00,133.80943158325636,134.87767804410575,132.2020804791607,134.68798828125,248978600,0.0,0.0
2024-07-11 00:00:00-04:00,135.52662745493282,135.92596317348227,126.84094609019272,127.19036865234375,374782700,0.0,0.0
2024-07-12 00:00:00-04:00,128.04894535138322,131.70292655352904,127.01066335258953,129.02734375,252680500,0.0,0.0
2024-07-15 00:00:00-04:00,130.3451595951711,131.1737956487568,126.97072416574117,128.22865295410156,208326200,0.0,0.0
2024-07-16 00:00:00-04:00,128.22865593379024,128.82765950066548,124.37500690887067,126.1520767211914,214769500,0.0,0.0
2024-07-17 00:00:00-04:00,121.15031675281162,121.64949400158038,116.52793817127537,117.79584503173828,390086200,0.0,0.0
2024-07-18 00:00:00-04:00,121.64949097287113,122.19858897958201,116.36819489836525,120.89073944091797,320979500,0.0,0.0
2024-07-19 00:00:00-04:00,120.15197050658449,121.3999137142076,117.17687816504188,117.73595428466797,217223800,0.0,0.0
2024-07-22 00:00:00-04:00,120.15196984200875,123.86585002604772,119.66277824004172,123.33672332763672,258068900,0.0,0.0
2024-07-23 00:00:00-04:00,122.57795729865761,124.4848179409612,121.89907597271183,122.38826751708984,173911000,0.0,0.0
2024-07-24 00:00:00-04:00,118.97391446537992,119.75262982559674,113.25334693957731,114.06201171875,327776900,0.0,0.0
2024-07-25 00:00:00-04:00,112.85400461755249,116.43809396656145,106.1250967629909,112.09525299072266,460067000,0.0,0.0
2024-07-26 00:00:00-04:00,115.99880916186419,116.00878722251285,111.3963944118867,112.87395477294922,293399100,0.0,0.0
2024-07-29 00:00:00-04:00,113.50292255867154,116.08865698961546,111.1168559757427,111.4063720703125,248152100,0.0,0.0
2024-07-30 00:00:00-04:00,111.33648541055072,111.80571322284378,102.37126667488353,103.55931091308594,486833300,0.0,0.0
2024-07-31 00:00:00-04:00,112.71422275560462,118.14526596856572,110.6975424326974,116.82743835449219,473174200,0.0,0.0
2024-08-01 00:00:00-04:00,117.33658921457162,119.9622661121472,106.6342290284255,109.03028106689453,523462300,0.0,0.0
2024-08-02 00:00:00-04:00,103.58926418951675,108.54110155423277,101.20319756374683,107.0934829711914,482027500,0.0,0.0
