contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSLA260622P00260000,2026-06-08 13:45:12+00:00,260.0,0.26,0.25,0.31,0.029999986,13.043471,1,12,0.929688203125,False,REGULAR,USD
TSLA260622P00275000,2026-06-08 13:45:04+00:00,275.0,0.32,0.13,0.36,0.0,0.0,7,7,0.7934590966796875,False,REGULAR,USD
TSLA260622P00295000,2026-06-10 15:48:42+00:00,295.0,0.53,0.51,0.58,0.07999998,17.777775,1,4,0.7280300634765625,False,REGULAR,USD
TSLA260622P00300000,2026-06-10 18:29:48+00:00,300.0,0.53,0.57,0.66,-0.09000003,-14.516135,35,15,0.702151416015625,False,REGULAR,USD
TSLA260622P00305000,2026-06-09 17:24:54+00:00,305.0,0.6,0.46,0.76,0.0,0.0,1,10,0.6604037866210939,False,REGULAR,USD
TSLA260622P00310000,2026-06-10 19:20:22+00:00,310.0,0.82,0.75,0.86,0.41,100.0,53,256,0.6538120556640626,False,REGULAR,USD
TSLA260622P00315000,2026-06-10 16:42:52+00:00,315.0,0.82,0.89,1.0,0.25,43.85965,101,38,0.6323278955078125,False,REGULAR,USD
TSLA260622P00320000,2026-06-10 19:06:19+00:00,320.0,1.08,1.07,1.17,0.37000006,52.11269,198,355,0.6123085644531252,False,REGULAR,USD
TSLA260622P00325000,2026-06-10 16:42:54+00:00,325.0,1.17,1.28,1.38,-0.00999999,-0.8474569,8,39,0.5922892333984376,False,REGULAR,USD
TSLA260622P00330000,2026-06-10 19:52:21+00:00,330.0,1.52,1.55,1.69,0.46000004,43.396233,15,8,0.5756878369140624,False,REGULAR,USD
TSLA260622P00335000,2026-06-10 19:13:11+00:00,335.0,1.93,1.63,2.04,0.8599999,80.37382,30,29,0.5481002221679689,False,REGULAR,USD
TSLA260622P00340000,2026-06-10 19:29:16+00:00,340.0,2.5,2.34,2.51,1.2,92.3077,23,14,0.5445602185058593,False,REGULAR,USD
TSLA260622P00345000,2026-06-10 19:42:54+00:00,345.0,2.85,2.96,3.1,1.1499999,67.64705,65,38,0.53320779296875,False,REGULAR,USD
TSLA260622P00350000,2026-06-10 19:58:32+00:00,350.0,3.75,3.65,3.85,1.6500001,78.57144,289,78,0.5211229528808592,False,REGULAR,USD
TSLA260622P00355000,2026-06-10 19:03:46+00:00,355.0,4.55,4.55,4.8,2.0400002,81.27491,21,117,0.5117236328125,False,REGULAR,USD
TSLA260622P00360000,2026-06-10 19:58:07+00:00,360.0,5.63,5.7,5.95,2.64,88.29431,94,18,0.5040332800292968,False,REGULAR,USD
TSLA260622P00365000,2026-06-10 19:59:21+00:00,365.0,7.0,7.1,7.35,3.32,90.21739,62,28,0.5027515545654297,False,REGULAR,USD
TSLA260622P00370000,2026-06-10 19:36:45+00:00,370.0,8.8,8.75,9.1,4.1600003,89.65518,228,135,0.5002491381835938,False,REGULAR,USD
TSLA260622P00375000,2026-06-10 19:05:46+00:00,375.0,10.5,10.65,11.05,4.52,75.58528,43,82,0.4953053399658204,False,REGULAR,USD
TSLA260622P00380000,2026-06-10 19:57:14+00:00,380.0,13.08,12.9,13.65,5.12,64.32161,452,99,0.5035450036621094,False,REGULAR,USD
TSLA260622P00385000,2026-06-10 19:59:21+00:00,385.0,15.26,15.05,15.9,6.3200006,70.69352,282,88,0.48981223083496106,True,REGULAR,USD
TSLA260622P00390000,2026-06-10 18:48:53+00:00,390.0,17.19,17.15,19.4,6.4400005,59.906982,149,118,0.5103808728027344,True,REGULAR,USD
TSLA260622P00395000,2026-06-10 19:57:08+00:00,395.0,19.5,20.15,21.95,5.8,42.335766,179,92,0.48779809082031256,True,REGULAR,USD
TSLA260622P00400000,2026-06-10 18:00:29+00:00,400.0,22.3,23.1,26.1,5.299999,31.176468,10,124,0.5152026019287108,True,REGULAR,USD
TSLA260622P00405000,2026-06-10 19:37:30+00:00,405.0,28.23,26.65,30.0,8.299999,41.645756,57,41,0.5264329583740235,True,REGULAR,USD
TSLA260622P00410000,2026-06-10 19:30:27+00:00,410.0,33.22,30.65,33.25,11.550001,53.2995,47,64,0.5018360363769532,True,REGULAR,USD
