contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL260918P00050000,2026-06-01 16:00:42+00:00,50.0,0.01,0.0,0.02,0.0,0.0,1,972,1.0312548437500002,False,REGULAR,USD
AAPL260918P00055000,2026-06-01 14:45:09+00:00,55.0,0.09,0.0,0.19,0.0,0.0,1,1289,1.1953165234375,False,REGULAR,USD
AAPL260918P00060000,2026-06-09 18:29:28+00:00,60.0,0.04,0.0,0.19,0.0,0.0,1,93,1.1347699511718752,False,REGULAR,USD
AAPL260918P00065000,2026-02-13 20:55:13+00:00,65.0,0.05,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD
AAPL260918P00070000,2026-04-13 18:26:38+00:00,70.0,0.02,0.0,0.4,0.0,0.0,2,142,1.115238798828125,False,REGULAR,USD
AAPL260918P00075000,2026-06-09 16:49:56+00:00,75.0,0.01,0.0,0.09,0.0,0.0,10,207,0.9062509375,False,REGULAR,USD
AAPL260918P00080000,2026-04-20 19:49:10+00:00,80.0,0.02,0.0,0.19,0.0,0.0,1,82,0.93164130859375,False,REGULAR,USD
AAPL260918P00085000,2026-04-27 17:50:17+00:00,85.0,0.03,0.0,0.2,0.0,0.0,12,58,0.8945323046874999,False,REGULAR,USD
AAPL260918P00090000,2026-06-10 15:03:15+00:00,90.0,0.02,0.0,0.2,-0.19,-90.4762,16,112,0.8554701953125,False,REGULAR,USD
AAPL260918P00095000,2026-06-01 13:42:05+00:00,95.0,0.12,0.0,0.15,0.0,0.0,1,148,0.7929708203125,False,REGULAR,USD
AAPL260918P00100000,2026-06-09 18:04:23+00:00,100.0,0.05,0.0,0.1,0.0,0.0,1,594,0.72851833984375,False,REGULAR,USD
AAPL260918P00105000,2026-06-01 13:42:12+00:00,105.0,0.12,0.0,0.11,0.0,0.0,1,202,0.70312796875,False,REGULAR,USD
AAPL260918P00110000,2026-05-12 13:30:10+00:00,110.0,0.05,0.0,0.11,0.0,0.0,1,250,0.6718782812500002,False,REGULAR,USD
