contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSLA260615C00350000,2026-06-10 15:24:23+00:00,350.0,37.53,36.9,37.95,-6.3700027,-14.510256,78,64,0.7185086743164062,True,REGULAR,USD
TSLA260615C00352500,2026-06-10 15:09:07+00:00,352.5,34.1,33.9,35.15,-5.75,-14.42911,20,30,0.6455113574218749,True,REGULAR,USD
TSLA260615C00360000,2026-06-10 15:20:30+00:00,360.0,27.48,27.75,29.05,-9.740002,-26.16873,228,5,0.6430699755859376,True,REGULAR,USD
TSLA260615C00362500,2026-06-10 14:28:38+00:00,362.5,27.3,25.65,26.5,-32.45,-54.309624,2,2,0.6147499462890625,True,REGULAR,USD
TSLA260615C00365000,2026-06-10 15:54:17+00:00,365.0,23.75,23.4,24.65,-9.25,-28.030304,7,9,0.6031533825683595,True,REGULAR,USD
TSLA260615C00370000,2026-06-10 15:24:37+00:00,370.0,19.7,19.45,20.25,-9.809999,-33.242966,106,15,0.5660443786621094,True,REGULAR,USD
TSLA260615C00372500,2026-06-10 14:59:42+00:00,372.5,18.75,17.6,18.7,-7.549999,-28.707222,21,14,0.5654950677490236,True,REGULAR,USD
TSLA260615C00375000,2026-06-10 15:22:13+00:00,375.0,16.15,16.25,16.75,-9.35,-36.666668,84,52,0.5629926513671876,True,REGULAR,USD
TSLA260615C00377500,2026-06-10 15:54:39+00:00,377.5,14.65,14.6,15.0,-8.050001,-35.46256,46,2,0.5534712622070312,True,REGULAR,USD
TSLA260615C00380000,2026-06-10 16:00:51+00:00,380.0,14.02,12.85,13.2,-5.33,-27.54522,2962,27,0.5357712438964843,True,REGULAR,USD
TSLA260615C00382500,2026-06-10 15:59:12+00:00,382.5,12.15,11.95,12.2,-6.3999996,-34.501347,188,16,0.5561567822265626,True,REGULAR,USD
TSLA260615C00385000,2026-06-10 16:04:12+00:00,385.0,10.49,10.55,10.75,-6.51,-38.294117,594,62,0.5472457385253908,False,REGULAR,USD
TSLA260615C00387500,2026-06-10 16:02:12+00:00,387.5,9.05,9.25,9.45,-6.88,-43.18895,440,97,0.5401657312011721,False,REGULAR,USD
TSLA260615C00390000,2026-06-10 16:04:22+00:00,390.0,8.15,8.25,8.45,-6.3500004,-43.793106,1149,316,0.543644700317383,False,REGULAR,USD
TSLA260615C00392500,2026-06-10 16:00:23+00:00,392.5,7.4,7.15,7.4,-4.7499995,-39.094646,1317,242,0.5385788330078126,False,REGULAR,USD
TSLA260615C00395000,2026-06-10 16:01:44+00:00,395.0,6.11,6.2,6.45,-5.52,-47.463455,1036,499,0.5354050366210938,False,REGULAR,USD
TSLA260615C00397500,2026-06-10 16:03:23+00:00,397.5,5.3,5.2,5.4,-5.1099997,-49.087414,866,643,0.5229539892578124,False,REGULAR,USD
TSLA260615C00400000,2026-06-10 16:03:35+00:00,400.0,4.55,4.65,4.85,-4.75,-51.075268,3379,777,0.5326584820556641,False,REGULAR,USD
TSLA260615C00402500,2026-06-10 16:03:57+00:00,402.5,4.0,3.95,4.1,-4.21,-51.278927,220,269,0.5277146838378908,False,REGULAR,USD
TSLA260615C00405000,2026-06-10 16:03:14+00:00,405.0,3.45,3.45,3.65,-3.7499998,-52.083332,1111,648,0.5339402075195312,False,REGULAR,USD
TSLA260615C00407500,2026-06-10 16:00:54+00:00,407.5,3.23,2.93,3.05,-3.2399998,-50.07728,481,326,0.530400203857422,False,REGULAR,USD
TSLA260615C00410000,2026-06-10 16:03:47+00:00,410.0,2.51,2.63,2.7,-3.09,-55.178574,1278,1104,0.5395553857421876,False,REGULAR,USD
TSLA260615C00412500,2026-06-10 15:57:35+00:00,412.5,2.26,2.2,2.4,-2.6899998,-54.34343,359,524,0.5422409057617189,False,REGULAR,USD
TSLA260615C00415000,2026-06-10 16:01:37+00:00,415.0,1.91,1.92,1.99,-2.3900003,-55.5814,2028,2023,0.5427291821289064,False,REGULAR,USD
TSLA260615C00417500,2026-06-10 16:01:38+00:00,417.5,1.65,1.7,1.76,-2.0900002,-55.882355,309,326,0.5504195349121095,False,REGULAR,USD
TSLA260615C00420000,2026-06-10 16:03:13+00:00,420.0,1.45,1.41,1.46,-1.8,-55.384617,1102,1478,0.5478560839843751,False,REGULAR,USD
TSLA260615C00422500,2026-06-10 15:24:47+00:00,422.5,1.36,1.25,1.33,-1.5600001,-53.424656,124,542,0.5578657495117189,False,REGULAR,USD
TSLA260615C00425000,2026-06-10 16:01:15+00:00,425.0,1.15,1.09,1.14,-1.4,-54.901962,1075,608,0.5620160986328125,False,REGULAR,USD
TSLA260615C00427500,2026-06-10 16:00:01+00:00,427.5,1.05,0.98,1.09,-1.1800001,-52.914803,157,422,0.5759319750976561,False,REGULAR,USD
TSLA260615C00430000,2026-06-10 16:01:05+00:00,430.0,0.93,0.83,0.87,-0.98999995,-51.562496,269,749,0.5732464550781251,False,REGULAR,USD
TSLA260615C00432500,2026-06-10 14:59:16+00:00,432.5,0.76,0.77,0.8,-0.96000004,-55.813953,44,192,0.5854533642578125,False,REGULAR,USD
TSLA260615C00435000,2026-06-10 15:56:14+00:00,435.0,0.66,0.66,0.7,-0.87999994,-57.142853,306,655,0.5898478515625001,False,REGULAR,USD
TSLA260615C00437500,2026-06-10 15:54:26+00:00,437.5,0.63,0.58,0.62,-0.67999995,-51.908394,50,672,0.5961954443359375,False,REGULAR,USD
TSLA260615C00440000,2026-06-10 15:33:44+00:00,440.0,0.57,0.53,0.6,-0.59999996,-51.28205,668,1074,0.6098671826171876,False,REGULAR,USD
TSLA260615C00442500,2026-06-10 15:37:46+00:00,442.5,0.52,0.52,0.55,-0.51,-49.514565,95,1407,0.6235389208984375,False,REGULAR,USD
TSLA260615C00445000,2026-06-10 15:52:16+00:00,445.0,0.43,0.39,0.51,-0.53,-55.208332,1124,386,0.6235389208984375,False,REGULAR,USD
TSLA260615C00447500,2026-06-10 15:55:38+00:00,447.5,0.42,0.33,0.49,-0.38000003,-47.500004,129,169,0.632816171875,False,REGULAR,USD
TSLA260615C00450000,2026-06-10 16:01:16+00:00,450.0,0.39,0.35,0.39,-0.38,-49.35065,536,1942,0.64062859375,False,REGULAR,USD
TSLA260615C00452500,2026-06-10 15:28:59+00:00,452.5,0.33,0.31,0.41,-0.34,-50.74627,13,294,0.6562534375000001,False,REGULAR,USD
TSLA260615C00455000,2026-06-10 16:00:15+00:00,455.0,0.36,0.25,0.4,-0.26999998,-42.85714,135,918,0.6630893066406252,False,REGULAR,USD
TSLA260615C00457500,2026-06-10 14:39:27+00:00,457.5,0.35,0.31,0.33,-0.17999998,-33.96226,7,139,0.6792024267578126,False,REGULAR,USD
TSLA260615C00460000,2026-06-10 15:52:14+00:00,460.0,0.26,0.25,0.37,-0.26,-50.0,98,425,0.69336244140625,False,REGULAR,USD
TSLA260615C00462500,2026-06-10 13:47:37+00:00,462.5,0.27,0.16,0.29,-0.16999999,-38.63636,9,70,0.6777375976562501,False,REGULAR,USD
TSLA260615C00465000,2026-06-10 14:44:22+00:00,465.0,0.25,0.18,0.32,-0.16999999,-40.47619,229,469,0.7050810742187501,False,REGULAR,USD
TSLA260615C00467500,2026-06-10 13:42:32+00:00,467.5,0.32,0.22,0.32,-0.09,-21.95122,12,245,0.7299831689453125,False,REGULAR,USD
TSLA260615C00470000,2026-06-10 15:44:16+00:00,470.0,0.21,0.21,0.24,-0.14,-40.0,52,340,0.727541787109375,False,REGULAR,USD
TSLA260615C00472500,2026-06-10 14:38:37+00:00,472.5,0.2,0.13,0.21,-0.13000001,-39.39394,32,201,0.7148466015625,False,REGULAR,USD
TSLA260615C00475000,2026-06-10 14:36:48+00:00,475.0,0.17,0.13,0.25,-0.14,-45.16129,168,288,0.7421900781249999,False,REGULAR,USD
TSLA260615C00477500,2026-06-10 14:40:42+00:00,477.5,0.17,0.16,0.19,-0.13000001,-43.333336,122,133,0.7490259472656251,False,REGULAR,USD
TSLA260615C00480000,2026-06-10 15:11:41+00:00,480.0,0.14,0.13,0.23,-0.11999999,-44.444443,9,679,0.7675804492187501,False,REGULAR,USD
TSLA260615C00482500,2026-06-10 14:43:24+00:00,482.5,0.15,0.14,0.17,-0.099999994,-39.999996,1,162,0.7675804492187501,False,REGULAR,USD
TSLA260615C00485000,2026-06-10 13:33:34+00:00,485.0,0.17,0.13,0.23,-0.060000002,-26.086956,2,243,0.797853583984375,False,REGULAR,USD
TSLA260615C00487500,2026-06-09 19:27:57+00:00,487.5,0.18,0.12,0.22,0.0,0.0,198,315,0.80664255859375,False,REGULAR,USD
TSLA260615C00490000,2026-06-10 14:49:42+00:00,490.0,0.11,0.11,0.14,-0.08,-42.105263,3,655,0.79101771484375,False,REGULAR,USD
TSLA260615C00492500,2026-06-09 16:39:53+00:00,492.5,0.16,0.11,0.22,0.0,0.0,65,77,0.8339860351562498,False,REGULAR,USD
