contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MSFT260821P00215000,2026-06-10 14:22:22+00:00,215.0,0.15,0.07,0.3,0.0,0.0,3.0,343,0.5664105859375,False,REGULAR,USD
MSFT260821P00220000,2026-06-09 18:54:32+00:00,220.0,0.11,0.06,0.43,0.0,0.0,28.0,131,0.5659223095703125,False,REGULAR,USD
MSFT260821P00225000,2026-06-09 18:56:37+00:00,225.0,0.14,0.05,0.44,0.0,0.0,31.0,57,0.5463912548828126,False,REGULAR,USD
MSFT260821P00230000,2026-06-10 16:49:25+00:00,230.0,0.2,0.1,0.46,0.060000002,42.857143,2.0,127,0.5361374511718751,False,REGULAR,USD
MSFT260821P00235000,2026-06-09 18:54:44+00:00,235.0,0.28,0.1,0.49,0.0,0.0,12.0,101,0.5207567456054687,False,REGULAR,USD
MSFT260821P00240000,2026-06-10 16:06:31+00:00,240.0,0.33,0.11,0.52,0.050000012,17.857145,1.0,289,0.5063525927734375,False,REGULAR,USD
MSFT260821P00245000,2026-06-02 19:29:05+00:00,245.0,0.23,0.1,0.56,0.0,0.0,8.0,137,0.5300339965820313,False,REGULAR,USD
MSFT260821P00250000,2026-06-10 19:24:59+00:00,250.0,0.35,0.27,0.38,0.14,66.66667,5.0,9465,0.4819387744140625,False,REGULAR,USD
MSFT260821P00255000,2026-06-02 18:27:10+00:00,255.0,0.27,0.2,0.66,0.0,0.0,3.0,144,0.5039112109375,False,REGULAR,USD
MSFT260821P00260000,2026-06-08 16:32:03+00:00,260.0,0.27,0.18,0.72,0.0,0.0,5.0,219,0.49170430175781255,False,REGULAR,USD
MSFT260821P00265000,2026-06-09 15:24:42+00:00,265.0,0.42,0.46,0.6,0.0,0.0,4.0,142,0.4585015087890626,False,REGULAR,USD
MSFT260821P00270000,2026-06-09 19:51:54+00:00,270.0,0.56,0.59,0.72,-0.00999999,-1.7543843,20.0,415,0.45337460693359377,False,REGULAR,USD
MSFT260821P00275000,2026-06-10 19:53:54+00:00,275.0,0.76,0.7,0.83,0.110000014,16.92308,2.0,139,0.44556218505859374,False,REGULAR,USD
MSFT260821P00280000,2026-06-10 19:04:58+00:00,280.0,0.87,0.83,1.01,0.09000003,11.538466,2.0,961,0.44214425048828127,False,REGULAR,USD
MSFT260821P00285000,2026-06-10 18:47:07+00:00,285.0,0.98,0.97,1.09,0.13,15.294117,3.0,401,0.4292049267578125,False,REGULAR,USD
MSFT260821P00290000,2026-06-10 18:55:37+00:00,290.0,1.16,1.14,1.26,0.120000005,11.538462,15.0,797,0.42212491943359376,False,REGULAR,USD
MSFT260821P00295000,2026-06-10 19:56:45+00:00,295.0,1.41,1.35,1.51,0.40999997,40.999996,11.0,690,0.4182187084960937,False,REGULAR,USD
MSFT260821P00300000,2026-06-10 19:59:17+00:00,300.0,1.63,1.55,1.7,0.14999998,10.135134,9.0,2936,0.40918559570312496,False,REGULAR,USD
MSFT260821P00305000,2026-06-10 16:32:55+00:00,305.0,1.81,1.8,2.01,0.13,7.7380953,14.0,21,0.40479110839843746,False,REGULAR,USD
MSFT260821P00310000,2026-06-10 19:04:32+00:00,310.0,2.13,2.09,2.29,0.17000008,8.673473,40.0,1666,0.39716179016113284,False,REGULAR,USD
MSFT260821P00315000,2026-06-10 19:25:50+00:00,315.0,2.5,2.4,2.67,0.21000004,9.170307,29.0,253,0.392034888305664,False,REGULAR,USD
MSFT260821P00320000,2026-06-10 18:56:23+00:00,320.0,2.83,2.8,3.1,0.119999886,4.42804,59.0,1910,0.3867859173583984,False,REGULAR,USD
MSFT260821P00325000,2026-06-10 19:21:13+00:00,325.0,3.35,3.2,3.6,0.21999979,7.028747,640.0,50,0.3819031536865234,False,REGULAR,USD
MSFT260821P00330000,2026-06-10 19:17:46+00:00,330.0,4.01,3.85,4.2,0.3000002,8.086259,136.0,2982,0.3779969427490234,False,REGULAR,USD
MSFT260821P00335000,2026-06-10 19:25:56+00:00,335.0,4.5,4.35,4.8,0.25,5.882353,79.0,95,0.37201555725097657,False,REGULAR,USD
