contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY261130P00490000,2026-06-10 16:08:09+00:00,490.0,2.98,3.11,3.15,0.059999943,2.0547924,2.0,21,0.35004312072753896,False,REGULAR,USD
SPY261130P00495000,2026-06-05 16:04:48+00:00,495.0,2.58,3.25,3.29,0.0,0.0,4.0,4,0.3455875988769531,False,REGULAR,USD
SPY261130P00500000,2026-06-09 17:38:12+00:00,500.0,3.3,3.39,3.43,0.24000001,7.8431373,1.0,19,0.34101000793457037,False,REGULAR,USD
SPY261130P00505000,2026-06-09 17:17:12+00:00,505.0,3.46,3.53,3.58,0.10000014,2.9761949,1.0,3,0.3365239688110352,False,REGULAR,USD
SPY261130P00520000,2026-06-09 18:58:29+00:00,520.0,3.88,4.03,4.08,0.5100002,15.133538,2.0,7,0.3233710241699218,False,REGULAR,USD
SPY261130P00525000,2026-06-09 19:47:12+00:00,525.0,4.07,4.22,4.27,0.33000016,8.823533,2.0,131,0.31915964050292955,False,REGULAR,USD
SPY261130P00530000,2026-06-09 15:28:27+00:00,530.0,3.89,4.42,4.47,0.0,0.0,2.0,89,0.31497877410888664,False,REGULAR,USD
SPY261130P00535000,2026-06-02 14:44:38+00:00,535.0,3.32,4.62,4.68,0.0,0.0,,1,0.31082842498779295,False,REGULAR,USD
SPY261130P00540000,2026-06-05 14:26:45+00:00,540.0,3.64,4.84,4.9,0.0,0.0,2.0,24,0.30667807586669915,False,REGULAR,USD
SPY261130P00550000,2026-06-10 19:10:26+00:00,550.0,5.17,5.32,5.38,1.54,42.42424,4.0,63,0.29849944671630857,False,REGULAR,USD
SPY261130P00555000,2026-06-09 16:16:09+00:00,555.0,5.3,5.59,5.64,0.0,0.0,1.0,68,0.2944711666870117,False,REGULAR,USD
SPY261130P00560000,2026-06-09 17:14:16+00:00,560.0,5.64,5.86,5.92,0.0,0.0,21.0,60,0.2905649557495117,False,REGULAR,USD
SPY261130P00565000,2026-06-02 15:07:45+00:00,565.0,4.29,6.15,6.21,0.0,0.0,134.0,569,0.28658245162963863,False,REGULAR,USD
SPY261130P00570000,2026-06-09 15:29:25+00:00,570.0,5.79,6.46,6.52,0.0,0.0,36.0,130,0.28269149932861326,False,REGULAR,USD
SPY261130P00575000,2026-06-09 16:02:07+00:00,575.0,6.2,6.78,6.85,0.0,0.0,1.0,406,0.2788463229370117,False,REGULAR,USD
SPY261130P00580000,2026-06-10 19:40:16+00:00,580.0,6.9,7.12,7.19,0.5799999,9.177214,7.0,396,0.2749248533630371,False,REGULAR,USD
SPY261130P00585000,2026-06-04 16:53:45+00:00,585.0,7.31,7.48,7.55,2.25,44.466404,57.0,124,0.27104915969848636,False,REGULAR,USD
SPY261130P00590000,2026-06-09 20:02:29+00:00,590.0,6.67,7.87,7.94,0.0,0.0,3.0,29,0.2672802764892578,False,REGULAR,USD
SPY261130P00595000,2026-06-09 15:14:20+00:00,595.0,6.68,8.27,8.35,0.0,0.0,4.0,9,0.26352665191650393,False,REGULAR,USD
SPY261130P00600000,2026-06-09 20:02:29+00:00,600.0,8.17,8.7,8.77,0.8000002,10.854819,5.0,89,0.25965095825195317,False,REGULAR,USD
SPY261130P00605000,2026-06-10 15:09:53+00:00,605.0,9.1,9.15,9.23,1.7300005,23.473549,14.0,50,0.25595836822509765,False,REGULAR,USD
SPY261130P00610000,2026-06-09 18:12:51+00:00,610.0,8.58,9.62,9.71,0.0,0.0,6.0,7,0.25220474365234374,False,REGULAR,USD
SPY261130P00615000,2026-06-09 16:00:21+00:00,615.0,9.5,10.13,10.21,0.0,0.0,1.0,9,0.24840534317016605,False,REGULAR,USD
SPY261130P00620000,2026-06-09 17:09:18+00:00,620.0,10.32,10.67,10.75,0.0,0.0,1.0,43,0.2447280117797852,False,REGULAR,USD
SPY261130P00625000,2026-06-10 15:15:35+00:00,625.0,10.84,11.23,11.32,0.19000053,1.7840426,199.0,72,0.2410354217529297,False,REGULAR,USD
SPY261130P00630000,2026-06-10 17:28:35+00:00,630.0,11.28,11.82,11.91,2.0099993,21.682838,5.0,112,0.23726653854370117,False,REGULAR,USD
