contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260618C00245000,2026-06-10 15:00:23+00:00,245.0,485.2,478.36,481.95,-20.799988,-4.1106696,3,26,3.3422868005371087,True,REGULAR,USD
SPY260618C00250000,2026-05-13 13:37:26+00:00,250.0,488.07,473.37,476.99,0.0,0.0,2,45,3.2968767578125,True,REGULAR,USD
SPY260618C00255000,2026-04-17 13:58:08+00:00,255.0,454.83,482.99,485.79,0.0,0.0,3,25,5.03296269317627,True,REGULAR,USD
SPY260618C00260000,2026-05-29 16:06:58+00:00,260.0,497.58,463.38,467.09,0.0,0.0,1,10,3.2138691528320305,True,REGULAR,USD
SPY260618C00265000,2026-03-27 13:37:08+00:00,265.0,377.97,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
SPY260618C00270000,2026-06-10 18:37:26+00:00,270.0,457.45,453.39,457.11,82.600006,22.035482,4,0,3.1093772265624997,True,REGULAR,USD
SPY260618C00275000,2026-05-27 19:41:22+00:00,275.0,476.32,448.39,452.0,0.0,0.0,2,13,3.023928221435547,True,REGULAR,USD
SPY260618C00280000,2026-04-07 19:03:34+00:00,280.0,376.5,457.45,460.26,0.0,0.0,1,11,4.5810589611816415,True,REGULAR,USD
SPY260618C00285000,2026-03-27 13:39:52+00:00,285.0,359.65,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
SPY260618C00290000,2026-04-06 13:57:44+00:00,290.0,370.6,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
SPY260618C00295000,2026-05-05 16:43:56+00:00,295.0,428.39,443.07,445.84,0.0,0.0,1,392,4.410893158264159,True,REGULAR,USD
SPY260618C00300000,2026-06-09 16:50:45+00:00,300.0,425.09,423.41,427.12,0.0,0.0,1,469,2.80469048828125,True,REGULAR,USD
SPY260618C00305000,2026-04-07 19:20:36+00:00,305.0,355.02,432.54,435.36,0.0,0.0,4,550,4.226323076477051,True,REGULAR,USD
SPY260618C00310000,2026-05-22 19:30:04+00:00,310.0,436.27,413.42,417.03,0.0,0.0,1,97,2.68603844116211,True,REGULAR,USD
SPY260618C00315000,2026-05-28 19:54:16+00:00,315.0,439.72,408.43,412.14,0.0,0.0,1,59,2.6674838000488283,True,REGULAR,USD
SPY260618C00320000,2026-05-29 19:56:22+00:00,320.0,437.16,403.43,407.04,0.0,0.0,8,27,2.5966831958007814,True,REGULAR,USD
SPY260618C00325000,2026-05-27 19:41:22+00:00,325.0,426.45,398.44,402.15,0.0,0.0,1,63,2.578616834716797,True,REGULAR,USD
SPY260618C00330000,2026-03-26 19:20:30+00:00,330.0,320.24,0.0,0.0,0.0,0.0,3,0,1.0000000000000003e-05,True,REGULAR,USD
SPY260618C00335000,2026-03-26 13:45:05+00:00,335.0,322.43,0.0,0.0,0.0,0.0,6,0,1.0000000000000003e-05,True,REGULAR,USD
