contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META261016P00270000,2026-06-09 16:52:37+00:00,270.0,0.44,0.33,0.51,0.0,0.0,4.0,196,0.5410202148437502,False,REGULAR,USD
META261016P00280000,2026-06-03 14:13:16+00:00,280.0,0.38,0.44,0.65,0.0,0.0,2.0,30,0.5346726220703125,False,REGULAR,USD
META261016P00290000,2026-06-08 14:49:04+00:00,290.0,0.65,0.58,0.71,0.0,0.0,1.0,5,0.5224657128906249,False,REGULAR,USD
META261016P00300000,2026-06-09 15:35:18+00:00,300.0,0.64,0.65,0.9,0.0,0.0,1.0,39,0.5119677709960937,False,REGULAR,USD
META261016P00310000,2026-06-09 15:35:18+00:00,310.0,0.76,0.81,1.03,0.0,0.0,1.0,199,0.5009815527343751,False,REGULAR,USD
META261016P00320000,2026-06-08 18:43:32+00:00,320.0,0.88,0.96,1.22,0.0,0.0,5.0,67,0.4995167236328125,False,REGULAR,USD
META261016P00330000,2026-06-10 14:19:50+00:00,330.0,1.15,1.16,1.43,-0.060000062,-4.9586825,12.0,134,0.4887746435546876,False,REGULAR,USD
META261016P00340000,2026-06-05 19:59:52+00:00,340.0,1.35,1.39,1.67,0.0,0.0,2.0,75,0.4781546325683594,False,REGULAR,USD
META261016P00350000,2026-06-08 18:40:23+00:00,350.0,1.51,1.75,1.91,0.0,0.0,59.0,94,0.4661308270263672,False,REGULAR,USD
META261016P00360000,2026-06-10 13:40:40+00:00,360.0,1.91,2.01,2.3,0.81999993,75.22935,5.0,87,0.45898978515625005,False,REGULAR,USD
META261016P00370000,2026-06-09 14:52:57+00:00,370.0,2.03,2.41,2.71,0.0,0.0,19.0,114,0.45050598327636715,False,REGULAR,USD
META261016P00380000,2026-06-10 15:10:11+00:00,380.0,2.94,2.91,3.15,0.49,20.0,40.0,141,0.44110666320800784,False,REGULAR,USD
META261016P00390000,2026-06-10 15:20:48+00:00,390.0,3.45,3.5,3.75,0.049999952,1.4705868,40.0,120,0.4345149322509766,False,REGULAR,USD
META261016P00400000,2026-06-10 17:41:59+00:00,400.0,4.27,4.1,4.4,0.47000003,12.3684225,56.0,282,0.42694664855957043,False,REGULAR,USD
META261016P00410000,2026-06-10 18:58:14+00:00,410.0,5.0,4.85,5.15,0.69000006,16.009283,19.0,190,0.41962250305175786,False,REGULAR,USD
META261016P00420000,2026-06-10 18:52:36+00:00,420.0,5.95,5.75,6.1,0.5999999,11.214952,21.0,211,0.4141293939208984,False,REGULAR,USD
META261016P00430000,2026-06-10 19:05:27+00:00,430.0,7.0,6.75,7.1,0.75,12.0,2.0,316,0.40726300750732425,False,REGULAR,USD
