contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL260724P00170000,2026-06-05 16:52:38+00:00,170.0,0.97,0.0,1.16,0.0,0.0,2,2,0.7851583984375,False,REGULAR,USD
AAPL260724P00180000,2026-06-08 18:47:03+00:00,180.0,0.01,0.0,1.18,0.0,0.0,2,0,0.7133817724609376,False,REGULAR,USD
AAPL260724P00195000,2026-06-08 19:17:08+00:00,195.0,0.4,0.01,0.67,0.0,0.0,1,1,0.5576216113281252,False,REGULAR,USD
AAPL260724P00200000,2026-06-10 18:50:52+00:00,200.0,0.2,0.04,0.2,0.049999997,33.33333,10,22,0.48730981445312505,False,REGULAR,USD
AAPL260724P00210000,2026-06-09 16:36:35+00:00,210.0,0.29,0.01,0.75,0.0,0.0,3,13,0.5344284838867188,False,REGULAR,USD
AAPL260724P00215000,2026-06-08 19:19:25+00:00,215.0,0.22,0.02,1.15,0.0,0.0,4,4,0.547001600341797,False,REGULAR,USD
AAPL260724P00220000,2026-06-10 17:13:42+00:00,220.0,0.3,0.08,0.42,0.10000001,50.000004,13,13,0.4233456103515625,False,REGULAR,USD
AAPL260724P00240000,2026-06-10 16:49:41+00:00,240.0,0.62,0.47,0.85,-0.06999999,-10.144926,7,18,0.3562076098632812,False,REGULAR,USD
AAPL260724P00245000,2026-06-09 19:40:10+00:00,245.0,0.84,0.61,0.94,0.0,0.0,40,34,0.33313655151367194,False,REGULAR,USD
AAPL260724P00250000,2026-06-10 15:00:37+00:00,250.0,0.98,0.82,1.33,-0.13999999,-12.499998,17,514,0.3293524096679687,False,REGULAR,USD
AAPL260724P00255000,2026-06-10 18:44:12+00:00,255.0,1.23,1.15,1.53,-0.22000003,-15.172416,22,276,0.3083565258789062,False,REGULAR,USD
AAPL260724P00260000,2026-06-10 18:49:27+00:00,260.0,1.68,1.5,2.13,-0.16000009,-8.695656,57,99,0.30445031494140623,False,REGULAR,USD
AAPL260724P00265000,2026-06-10 19:32:46+00:00,265.0,2.26,1.91,2.6,-0.17000008,-6.9958878,41,245,0.2882151257324218,False,REGULAR,USD
AAPL260724P00270000,2026-06-10 19:23:55+00:00,270.0,3.0,2.63,3.2,-0.059999943,-1.9607825,257,212,0.27234614379882804,False,REGULAR,USD
AAPL260724P00275000,2026-06-10 19:23:16+00:00,275.0,3.93,3.45,4.15,-0.06999993,-1.7499983,64,194,0.2623975128173829,False,REGULAR,USD
AAPL260724P00280000,2026-06-10 19:23:13+00:00,280.0,5.05,4.55,5.55,-0.14999962,-2.8846083,127,186,0.2580030255126954,False,REGULAR,USD
AAPL260724P00285000,2026-06-10 19:49:27+00:00,285.0,6.76,5.95,7.05,-0.38999987,-5.454543,95,258,0.24768818725585937,False,REGULAR,USD
AAPL260724P00290000,2026-06-10 19:56:47+00:00,290.0,8.39,8.2,9.3,-1.1599998,-12.146595,175,80,0.24732197998046873,False,REGULAR,USD
AAPL260724P00295000,2026-06-10 18:29:43+00:00,295.0,10.95,10.75,11.6,-0.5,-4.366812,140,81,0.23853300537109373,True,REGULAR,USD
AAPL260724P00300000,2026-06-10 18:29:45+00:00,300.0,12.35,12.7,14.85,-1.75,-12.411347,35,126,0.24356835540771482,True,REGULAR,USD
AAPL260724P00305000,2026-06-10 17:26:32+00:00,305.0,16.4,15.8,18.7,-0.14999962,-0.90634215,2,197,0.2556837127685547,True,REGULAR,USD
AAPL260724P00310000,2026-06-09 18:54:19+00:00,310.0,21.2,18.8,22.45,0.0,0.0,46,124,0.25751474914550787,True,REGULAR,USD
AAPL260724P00315000,2026-06-10 16:10:53+00:00,315.0,25.42,23.0,26.05,-1.2800007,-4.7940097,3,207,0.2452468054199219,True,REGULAR,USD
AAPL260724P00320000,2026-06-09 18:31:27+00:00,320.0,29.32,27.15,31.05,0.0,0.0,16,32,0.27503166381835936,True,REGULAR,USD
AAPL260724P00325000,2026-06-08 18:53:05+00:00,325.0,23.5,31.85,35.6,0.0,0.0,4,43,0.2852244329833984,True,REGULAR,USD
AAPL260724P00330000,2026-06-05 17:16:18+00:00,330.0,22.21,36.6,40.6,0.0,0.0,2,1,0.31153032226562494,True,REGULAR,USD
AAPL260724P00335000,2026-06-08 16:41:38+00:00,335.0,24.63,41.3,45.5,0.0,0.0,1,3,0.3321599987792969,True,REGULAR,USD
AAPL260724P00340000,2026-06-10 15:07:28+00:00,340.0,50.42,46.35,50.4,19.499998,63.065968,2,40,0.35144691528320304,True,REGULAR,USD
