contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MSFT260626P00270000,2026-06-09 19:53:27+00:00,270.0,0.04,0.01,0.2,0.0,0.0,4.0,179,0.7187528125,False,REGULAR,USD
MSFT260626P00280000,2026-06-09 16:41:50+00:00,280.0,0.08,0.01,0.19,0.0,0.0,1.0,93,0.6543003320312502,False,REGULAR,USD
MSFT260626P00290000,2026-06-09 17:15:01+00:00,290.0,0.08,0.01,0.23,0.0,0.0,3.0,12,0.6074258007812501,False,REGULAR,USD
MSFT260626P00300000,2026-06-09 18:09:00+00:00,300.0,0.1,0.02,0.24,0.0,0.0,2.0,20,0.5537154003906251,False,REGULAR,USD
MSFT260626P00305000,2026-06-04 17:28:09+00:00,305.0,0.11,0.01,0.26,0.0,0.0,1.0,7,0.5273484765625001,False,REGULAR,USD
MSFT260626P00310000,2026-06-09 13:41:41+00:00,310.0,0.14,0.01,0.25,0.0,0.0,1.0,19,0.5419967675781252,False,REGULAR,USD
MSFT260626P00315000,2026-06-01 16:17:31+00:00,315.0,0.1,0.1,0.25,0.0,0.0,4.0,32,0.5117236328125,False,REGULAR,USD
MSFT260626P00320000,2026-06-09 18:49:54+00:00,320.0,0.14,0.1,0.26,0.0,0.0,1.0,34,0.48438015625,False,REGULAR,USD
MSFT260626P00325000,2026-06-09 16:47:53+00:00,325.0,0.23,0.06,0.35,0.0,0.0,1.0,105,0.47559118164062497,False,REGULAR,USD
MSFT260626P00330000,2026-06-05 19:06:55+00:00,330.0,0.13,0.12,0.41,0.0,0.0,11.0,335,0.45654840332031255,False,REGULAR,USD
MSFT260626P00335000,2026-06-10 13:30:00+00:00,335.0,0.34,0.31,0.38,0.11,47.826088,10.0,44,0.41992767578125,False,REGULAR,USD
MSFT260626P00340000,2026-06-10 16:27:44+00:00,340.0,0.37,0.39,0.49,-0.030000001,-7.5,16.0,109,0.40698835205078127,False,REGULAR,USD
MSFT260626P00345000,2026-06-10 19:46:04+00:00,345.0,0.55,0.52,0.61,0.13000003,30.952389,63.0,200,0.3913635083007812,False,REGULAR,USD
MSFT260626P00350000,2026-06-10 19:22:04+00:00,350.0,0.67,0.65,0.8,0.120000005,21.818182,149.0,657,0.37964487548828124,False,REGULAR,USD
MSFT260626P00355000,2026-06-10 19:16:09+00:00,355.0,0.83,0.92,1.17,0.13999999,20.289852,142.0,250,0.3781800463867187,False,REGULAR,USD
MSFT260626P00360000,2026-06-10 19:38:24+00:00,360.0,1.24,1.15,1.51,0.32999998,36.263737,117.0,495,0.36597313720703123,False,REGULAR,USD
MSFT260626P00365000,2026-06-10 19:39:07+00:00,365.0,1.55,1.53,1.81,0.27999997,22.047241,98.0,593,0.3460758752441406,False,REGULAR,USD
MSFT260626P00370000,2026-06-10 19:50:00+00:00,370.0,2.3,2.06,2.42,0.65,39.39394,65.0,455,0.3375920733642578,False,REGULAR,USD
MSFT260626P00375000,2026-06-10 19:31:43+00:00,375.0,3.04,2.97,3.25,0.8599999,39.449535,102.0,787,0.3309393078613281,False,REGULAR,USD
MSFT260626P00380000,2026-06-10 19:47:14+00:00,380.0,3.75,3.8,4.35,0.45000005,13.636365,172.0,1290,0.3258734405517578,False,REGULAR,USD
MSFT260626P00385000,2026-06-10 19:52:42+00:00,385.0,5.28,5.15,5.65,1.3600001,34.693882,209.0,1130,0.3182441223144531,False,REGULAR,USD
MSFT260626P00390000,2026-06-10 19:58:55+00:00,390.0,6.9,6.9,7.55,1.4300003,26.142603,313.0,1012,0.31976998596191397,False,REGULAR,USD
MSFT260626P00395000,2026-06-10 19:54:43+00:00,395.0,8.95,9.05,9.9,1.9499998,27.857141,144.0,943,0.3237372314453124,False,REGULAR,USD
MSFT260626P00397500,2026-06-10 19:34:45+00:00,397.5,10.2,10.2,10.65,2.48,32.12435,53.0,171,0.30927204406738285,True,REGULAR,USD
MSFT260626P00400000,2026-06-10 19:26:36+00:00,400.0,10.91,11.6,12.05,2.1399994,24.40136,346.0,2514,0.31116411499023433,True,REGULAR,USD
MSFT260626P00402500,2026-06-10 18:35:06+00:00,402.5,12.79,12.95,13.7,2.38,22.862635,37.0,210,0.3177558459472656,True,REGULAR,USD
MSFT260626P00405000,2026-06-10 19:13:15+00:00,405.0,12.95,14.5,14.85,1.2299995,10.494877,33.0,1278,0.3068306622314453,True,REGULAR,USD
MSFT260626P00407500,2026-06-10 19:30:21+00:00,407.5,16.0,16.05,16.5,3.37,26.6825,7.0,232,0.30811238769531246,True,REGULAR,USD
MSFT260626P00410000,2026-06-10 19:19:49+00:00,410.0,16.08,17.05,18.15,1.3299999,9.016949,337.0,1435,0.3068306622314453,True,REGULAR,USD
MSFT260626P00412500,2026-06-10 17:46:40+00:00,412.5,17.36,18.65,19.95,0.8600006,5.212125,16.0,169,0.3076851458740234,True,REGULAR,USD
MSFT260626P00415000,2026-06-10 19:30:32+00:00,415.0,20.79,20.35,21.95,3.1600018,17.924004,236.0,602,0.3130561859130859,True,REGULAR,USD
MSFT260626P00417500,2026-06-10 14:14:25+00:00,417.5,18.92,22.15,24.25,-0.6000004,-3.0737724,104.0,51,0.32739930419921875,True,REGULAR,USD
MSFT260626P00420000,2026-06-10 18:40:00+00:00,420.0,24.95,24.25,26.35,3.710001,17.467049,224.0,955,0.33301448242187504,True,REGULAR,USD
MSFT260626P00422500,2026-06-10 19:22:44+00:00,422.5,25.39,26.2,27.85,2.83,12.544327,1.0,24,0.31189652954101554,True,REGULAR,USD
MSFT260626P00425000,2026-06-10 19:28:56+00:00,425.0,29.2,27.6,30.2,4.1500015,16.566874,24.0,1003,0.32349309326171866,True,REGULAR,USD
MSFT260626P00427500,2026-06-09 14:53:32+00:00,427.5,31.14,29.75,32.45,7.289999,30.566032,2.0,8,0.32947447875976554,True,REGULAR,USD
MSFT260626P00430000,2026-06-10 19:47:16+00:00,430.0,32.75,32.15,35.1,2.9899998,10.047042,89.0,1556,0.3537662280273437,True,REGULAR,USD
MSFT260626P00432500,2026-06-09 19:21:30+00:00,432.5,30.96,34.25,37.25,0.0,0.0,14.0,28,0.3529117443847656,True,REGULAR,USD
MSFT260626P00435000,2026-06-10 19:57:56+00:00,435.0,37.62,37.0,39.7,3.8600006,11.433652,8.0,371,0.3663393444824219,True,REGULAR,USD
MSFT260626P00437500,2026-06-09 17:34:04+00:00,437.5,35.95,38.85,42.0,-1.0999985,-2.9689567,2.0,19,0.37085590087890624,True,REGULAR,USD
MSFT260626P00440000,2026-06-10 16:16:13+00:00,440.0,38.65,41.35,44.2,-0.049999237,-0.12919699,10.0,198,0.36780417358398443,True,REGULAR,USD
MSFT260626P00445000,2026-06-10 14:29:52+00:00,445.0,42.98,45.95,49.2,-0.4300003,-0.9905559,3.0,906,0.3967345483398438,True,REGULAR,USD
MSFT260626P00450000,2026-06-10 16:16:13+00:00,450.0,48.11,50.8,53.75,1.1100006,2.3617034,6.0,222,0.3913635083007812,True,REGULAR,USD
MSFT260626P00455000,2026-06-09 16:02:44+00:00,455.0,52.77,55.7,58.95,0.0,0.0,15.0,111,0.4335994140625,True,REGULAR,USD
MSFT260626P00460000,2026-06-09 16:07:52+00:00,460.0,57.96,60.65,63.85,0.0,0.0,22.0,194,0.4514215014648438,True,REGULAR,USD
MSFT260626P00465000,2026-06-09 14:56:05+00:00,465.0,58.5,65.65,69.1,0.0,0.0,1.0,68,0.497197410888672,True,REGULAR,USD
MSFT260626P00470000,2026-06-09 14:09:08+00:00,470.0,58.96,70.6,73.8,0.0,0.0,8.0,67,0.49658706542968756,True,REGULAR,USD
MSFT260626P00475000,2026-06-08 18:31:35+00:00,475.0,62.73,75.6,79.1,0.0,0.0,1.0,6,0.5471236694335939,True,REGULAR,USD
MSFT260626P00480000,2026-06-10 19:20:22+00:00,480.0,80.55,80.6,83.55,4.7000046,6.1964464,2.0,2,0.5178270874023438,True,REGULAR,USD
