contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MSFT270115C00175000,2026-06-03 16:38:26+00:00,175.0,253.48,224.45,228.2,0.0,0.0,1,356,0.6980010668945313,True,REGULAR,USD
MSFT270115C00180000,2026-05-27 19:43:11+00:00,180.0,236.95,219.5,223.4,0.0,0.0,2,55,0.6817658776855471,True,REGULAR,USD
MSFT270115C00185000,2026-06-02 18:50:01+00:00,185.0,260.43,214.9,218.6,0.0,0.0,2,32,0.672122419433594,True,REGULAR,USD
MSFT270115C00190000,2026-05-29 17:24:20+00:00,190.0,257.5,210.3,213.75,0.0,0.0,1,10,0.6613193048095705,True,REGULAR,USD
MSFT270115C00195000,2026-04-28 14:01:34+00:00,195.0,236.1,219.5,223.3,0.0,0.0,1,37,0.9797365307617188,True,REGULAR,USD
MSFT270115C00200000,2026-06-09 17:39:09+00:00,200.0,207.13,200.5,204.15,0.0,0.0,1,494,0.6313513427734375,True,REGULAR,USD
MSFT270115C00210000,2026-06-02 14:45:32+00:00,210.0,238.0,191.0,194.65,0.0,0.0,1,424,0.6079140771484376,True,REGULAR,USD
MSFT270115C00220000,2026-06-01 14:03:46+00:00,220.0,248.0,181.45,185.15,0.0,0.0,2,380,0.5835612933349608,True,REGULAR,USD
MSFT270115C00230000,2026-06-08 13:54:33+00:00,230.0,189.0,172.45,175.7,0.0,0.0,3,117,0.5663190341186525,True,REGULAR,USD
MSFT270115C00240000,2026-06-10 13:46:39+00:00,240.0,169.35,162.9,166.35,-59.899994,-26.12868,20,148,0.5429733203125001,True,REGULAR,USD
MSFT270115C00250000,2026-06-05 19:48:48+00:00,250.0,173.8,153.6,157.15,0.0,0.0,1,202,0.5234727828979492,True,REGULAR,USD
MSFT270115C00260000,2026-06-10 13:58:43+00:00,260.0,152.75,145.35,148.0,0.75,0.49342105,2,69,0.5132494964599608,True,REGULAR,USD
MSFT270115C00270000,2026-06-05 17:20:59+00:00,270.0,157.97,135.35,138.85,0.0,0.0,2,117,0.514927946472168,True,REGULAR,USD
MSFT270115C00280000,2026-06-10 18:11:27+00:00,280.0,132.15,126.9,130.0,0.3999939,0.30360067,24,221,0.49725844543457043,True,REGULAR,USD
MSFT270115C00290000,2026-06-10 19:48:08+00:00,290.0,120.7,118.05,121.25,-3.2000046,-2.5827317,26,2517,0.47986359985351557,True,REGULAR,USD
MSFT270115C00300000,2026-06-10 19:48:08+00:00,300.0,111.1,110.0,112.85,-3.800003,-3.3072262,24,1271,0.4658561715698243,True,REGULAR,USD
MSFT270115C00310000,2026-06-09 16:40:48+00:00,310.0,106.94,101.75,104.65,2.2000046,2.1004436,2,451,0.45264219238281256,True,REGULAR,USD
MSFT270115C00315000,2026-06-03 18:44:19+00:00,315.0,127.1,97.55,100.65,0.0,0.0,1,8,0.4465082205200196,True,REGULAR,USD
MSFT270115C00320000,2026-06-10 16:57:33+00:00,320.0,99.84,94.2,96.65,0.17999268,0.18060674,1,329,0.43991648956298823,True,REGULAR,USD
MSFT270115C00325000,2026-06-10 13:41:32+00:00,325.0,95.1,90.5,93.05,-51.530006,-35.14288,2,1,0.43721571090698247,True,REGULAR,USD
MSFT270115C00330000,2026-06-10 18:53:44+00:00,330.0,90.03,87.05,89.0,1.7299957,1.9592249,2,822,0.4290828576660156,True,REGULAR,USD
MSFT270115C00335000,2026-06-01 13:31:46+00:00,335.0,142.7,83.45,85.3,0.0,0.0,1,9,0.42413905944824215,True,REGULAR,USD
MSFT270115C00340000,2026-06-10 14:45:07+00:00,340.0,84.23,80.0,81.75,0.58000183,0.69336736,6,1433,0.4201412966918946,True,REGULAR,USD
MSFT270115C00345000,2026-06-10 13:41:28+00:00,345.0,78.15,76.2,78.25,-4.0499954,-4.927002,3,8,0.41602146484374997,True,REGULAR,USD
