contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NVDA260615P00150000,2026-06-10 15:58:12+00:00,150.0,0.02,0.01,0.03,0.0,0.0,3.0,382,0.87500125,False,REGULAR,USD
NVDA260615P00155000,2026-06-10 15:54:02+00:00,155.0,0.03,0.03,0.04,-0.01,-33.333336,130.0,38,0.8398453515625,False,REGULAR,USD
NVDA260615P00160000,2026-06-10 13:30:55+00:00,160.0,0.04,0.04,0.06,0.0,0.0,11.0,75,0.7812521875,False,REGULAR,USD
NVDA260615P00165000,2026-06-10 15:48:13+00:00,165.0,0.09,0.07,0.09,0.020000003,28.571432,81.0,197,0.73633076171875,False,REGULAR,USD
NVDA260615P00170000,2026-06-10 15:35:53+00:00,170.0,0.12,0.1,0.12,0.009999998,9.090907,420.0,113,0.6738313867187502,False,REGULAR,USD
NVDA260615P00175000,2026-06-10 15:56:07+00:00,175.0,0.19,0.15,0.17,0.049999997,35.714283,886.0,147,0.6152382226562501,False,REGULAR,USD
NVDA260615P00180000,2026-06-10 15:56:00+00:00,180.0,0.27,0.23,0.24,0.10000001,58.823536,394.0,366,0.5546919531250001,False,REGULAR,USD
NVDA260615P00182500,2026-06-10 15:43:29+00:00,182.5,0.3,0.29,0.31,0.07000001,30.434786,169.0,276,0.5283250292968751,False,REGULAR,USD
NVDA260615P00185000,2026-06-10 15:52:53+00:00,185.0,0.48,0.36,0.38,0.19999999,71.428566,744.0,344,0.5004932763671875,False,REGULAR,USD
NVDA260615P00187500,2026-06-10 15:59:14+00:00,187.5,0.47,0.47,0.49,0.06999999,17.499998,249.0,254,0.47363807617187503,False,REGULAR,USD
NVDA260615P00190000,2026-06-10 16:04:11+00:00,190.0,0.67,0.62,0.65,0.20000002,42.553196,2124.0,929,0.44873598144531246,False,REGULAR,USD
NVDA260615P00192500,2026-06-10 16:01:42+00:00,192.5,0.95,0.9,0.93,0.38,66.666664,448.0,465,0.43457596679687505,False,REGULAR,USD
NVDA260615P00195000,2026-06-10 16:02:18+00:00,195.0,1.28,1.27,1.3,0.48999995,62.02531,1628.0,1392,0.4177304321289062,False,REGULAR,USD
NVDA260615P00197500,2026-06-10 16:02:29+00:00,197.5,1.82,1.8,1.84,0.75,70.09345,1453.0,934,0.405279384765625,False,REGULAR,USD
NVDA260615P00200000,2026-06-10 16:00:26+00:00,200.0,2.47,2.54,2.59,1.02,70.344826,4636.0,2489,0.39600213378906257,False,REGULAR,USD
NVDA260615P00202500,2026-06-10 16:04:43+00:00,202.5,3.5,3.5,3.65,1.4200001,65.13762,4132.0,1046,0.3957579956054688,False,REGULAR,USD
NVDA260615P00205000,2026-06-10 16:03:19+00:00,205.0,4.81,4.7,4.85,1.8799999,64.16382,1307.0,2463,0.385626260986328,True,REGULAR,USD
NVDA260615P00207500,2026-06-10 15:32:12+00:00,207.5,6.53,5.85,6.55,2.63,67.4359,290.0,1193,0.40161731201171874,True,REGULAR,USD
NVDA260615P00210000,2026-06-10 15:58:18+00:00,210.0,7.91,7.85,8.2,2.69,51.53257,255.0,2109,0.39014281738281253,True,REGULAR,USD
NVDA260615P00212500,2026-06-10 15:55:48+00:00,212.5,10.46,9.55,10.55,3.7200003,55.192886,96.0,537,0.442388388671875,True,REGULAR,USD
NVDA260615P00215000,2026-06-10 15:49:09+00:00,215.0,13.1,11.65,12.5,3.1000004,31.000004,106.0,482,0.42896078857421877,True,REGULAR,USD
NVDA260615P00217500,2026-06-10 15:28:28+00:00,217.5,14.74,13.5,14.55,3.9899998,37.116276,76.0,868,0.4023497265625,True,REGULAR,USD
NVDA260615P00220000,2026-06-10 15:44:19+00:00,220.0,17.17,16.75,17.15,3.79,28.32586,26.0,399,0.47363807617187503,True,REGULAR,USD
NVDA260615P00222500,2026-06-09 17:36:24+00:00,222.5,17.15,18.3,19.7,-1.4400005,-7.7461033,15.0,57,0.5336960693359375,True,REGULAR,USD
NVDA260615P00225000,2026-06-09 19:55:02+00:00,225.0,18.2,20.55,22.8,0.0,0.0,12.0,66,0.6982452050781252,True,REGULAR,USD
NVDA260615P00227500,2026-06-09 14:44:04+00:00,227.5,19.55,23.25,25.2,0.0,0.0,304.0,46,0.7314479980468749,True,REGULAR,USD
NVDA260615P00230000,2026-06-09 18:24:34+00:00,230.0,23.79,25.85,27.75,0.0,0.0,52.0,213,0.5488326367187502,True,REGULAR,USD
NVDA260615P00232500,2026-06-08 16:16:53+00:00,232.5,23.55,28.25,30.35,0.0,0.0,10.0,60,0.586918193359375,True,REGULAR,USD
NVDA260615P00235000,2026-06-09 18:27:08+00:00,235.0,28.96,30.85,32.7,0.0,0.0,119.0,32,0.6132851171875001,True,REGULAR,USD
NVDA260615P00240000,2026-06-08 19:16:37+00:00,240.0,31.81,35.85,37.75,0.0,0.0,1.0,0,0.6972686523437501,True,REGULAR,USD
NVDA260615P00242500,2026-06-04 13:41:08+00:00,242.5,28.5,38.1,40.4,0.0,0.0,,0,0.7060576269531251,True,REGULAR,USD
NVDA260615P00245000,2026-06-05 13:36:05+00:00,245.0,31.21,40.85,42.7,0.0,0.0,100.0,0,0.7539087109375,True,REGULAR,USD
NVDA260615P00250000,2026-06-05 18:39:01+00:00,250.0,45.05,45.85,47.7,0.0,0.0,1.0,0,0.8212908496093749,True,REGULAR,USD
NVDA260615P00255000,2026-06-01 14:50:34+00:00,255.0,35.22,50.8,52.7,0.0,0.0,,0,0.86914193359375,True,REGULAR,USD
