contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META261120C00005000,2026-06-02 18:59:52+00:00,5.0,596.77,564.25,569.25,0.0,0.0,2.0,1379,3.67968830078125,True,REGULAR,USD
META261120C00010000,2026-03-27 14:58:03+00:00,10.0,520.18,0.0,0.0,0.0,0.0,13.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00015000,2026-03-27 14:58:03+00:00,15.0,515.34,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00020000,2026-03-27 14:58:03+00:00,20.0,510.4,0.0,0.0,0.0,0.0,13.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00025000,2026-04-23 17:22:19+00:00,25.0,635.5,557.25,564.4,0.0,0.0,1.0,14,4.65918386352539,True,REGULAR,USD
META261120C00030000,2026-03-27 14:58:03+00:00,30.0,500.62,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00035000,2026-03-27 14:58:04+00:00,35.0,495.72,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00040000,2026-03-23 14:03:55+00:00,40.0,564.59,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00045000,2026-03-27 14:58:03+00:00,45.0,485.94,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00050000,2026-03-27 14:58:04+00:00,50.0,481.05,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00250000,2026-06-05 18:05:58+00:00,250.0,364.17,323.45,329.55,0.0,0.0,20.0,84,0.8078022149658204,True,REGULAR,USD
META261120C00260000,2026-03-27 19:14:01+00:00,260.0,274.07,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
META261120C00290000,2026-05-06 16:12:27+00:00,290.0,330.58,300.0,305.35,0.0,0.0,1.0,2,1.0032398471069333,True,REGULAR,USD
META261120C00300000,2026-06-08 16:56:08+00:00,300.0,294.4,275.55,281.1,0.0,0.0,2.0,5,0.6976348596191408,True,REGULAR,USD
META261120C00310000,2026-06-04 16:30:24+00:00,310.0,331.2,265.8,271.65,0.0,0.0,3.0,3,0.6769136312866212,True,REGULAR,USD
META261120C00320000,2026-06-04 16:30:36+00:00,320.0,321.25,257.0,261.9,0.0,0.0,,4,0.6631503411865236,True,REGULAR,USD
META261120C00340000,2026-05-18 13:35:18+00:00,340.0,276.5,238.25,242.8,0.0,0.0,7.0,8,0.6266516827392579,True,REGULAR,USD
META261120C00350000,2026-06-03 13:42:50+00:00,350.0,268.39,229.15,233.35,0.0,0.0,1.0,8,0.6114235635375979,True,REGULAR,USD
META261120C00360000,2026-02-06 20:43:37+00:00,360.0,315.6,268.95,272.7,0.0,0.0,1.0,1,1.182148254318237,True,REGULAR,USD
META261120C00370000,2026-05-14 16:47:23+00:00,370.0,261.75,210.75,214.55,0.0,0.0,,2,0.5788005987548828,True,REGULAR,USD
META261120C00380000,2026-05-14 14:39:47+00:00,380.0,248.6,200.35,205.25,0.0,0.0,3.0,5,0.5538069522094727,True,REGULAR,USD
META261120C00390000,2026-06-08 17:58:21+00:00,390.0,208.83,191.45,196.25,0.0,0.0,3.0,7,0.5419967675781252,True,REGULAR,USD
META261120C00400000,2026-06-10 13:41:51+00:00,400.0,202.0,182.55,187.35,-31.949997,-13.656763,15.0,23,0.5299729620361329,True,REGULAR,USD
META261120C00410000,2026-04-30 19:40:15+00:00,410.0,223.71,187.45,192.45,0.0,0.0,4.0,4,0.6726106958007814,True,REGULAR,USD
META261120C00415000,2026-06-01 13:49:07+00:00,415.0,220.2,170.8,174.25,0.0,0.0,10.0,11,0.5214281256103515,True,REGULAR,USD
