contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META280616C00005000,2026-05-29 19:45:12+00:00,5.0,625.5,563.0,571.0,0.0,0.0,4.0,485,1.8398445507812498,True,REGULAR,USD
META280616C00010000,2026-04-08 19:34:36+00:00,10.0,600.35,600.0,610.0,0.0,0.0,2.0,1,0.0,True,REGULAR,USD
META280616C00020000,2026-02-20 16:11:54+00:00,20.0,640.37,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00040000,2026-05-22 16:34:47+00:00,40.0,571.1,529.0,539.0,0.0,0.0,1.0,1,1.0701950787353518,True,REGULAR,USD
META280616C00050000,2026-04-08 16:13:21+00:00,50.0,563.1,563.0,573.0,0.0,0.0,1.0,0,3.281740076904297,True,REGULAR,USD
META280616C00060000,2026-03-19 19:02:35+00:00,60.0,552.0,628.0,638.0,0.0,0.0,,1,0.0,True,REGULAR,USD
META280616C00065000,2026-04-27 16:53:29+00:00,65.0,621.0,521.0,530.0,0.0,0.0,,1,1.401003971557617,True,REGULAR,USD
META280616C00070000,2026-03-27 18:06:14+00:00,70.0,456.67,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00100000,2026-02-20 19:17:02+00:00,100.0,565.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00125000,2026-03-26 18:57:45+00:00,125.0,434.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00140000,2026-03-02 20:38:29+00:00,140.0,525.0,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00160000,2026-06-09 16:01:40+00:00,160.0,442.78,421.0,431.0,0.0,0.0,,5,0.7264431652832031,True,REGULAR,USD
META280616C00165000,2026-04-27 16:54:11+00:00,165.0,534.81,431.0,441.0,0.0,0.0,,2,0.8944712701416015,True,REGULAR,USD
META280616C00170000,2026-05-21 17:08:31+00:00,170.0,448.86,413.0,422.0,0.0,0.0,1.0,1,0.7139005661010743,True,REGULAR,USD
META280616C00180000,2026-04-30 14:25:38+00:00,180.0,438.05,418.0,428.0,0.0,0.0,,1,0.8564772653198242,True,REGULAR,USD
META280616C00190000,2026-05-07 16:51:17+00:00,190.0,445.0,410.0,419.0,0.0,0.0,2.0,10,0.8344437942504881,True,REGULAR,USD
META280616C00200000,2026-05-28 16:55:16+00:00,200.0,450.0,387.0,397.0,0.0,0.0,1.0,3,0.675555612640381,True,REGULAR,USD
META280616C00225000,2026-03-26 19:29:15+00:00,225.0,353.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00235000,2026-04-27 16:53:45+00:00,235.0,470.0,371.0,381.0,0.0,0.0,,1,0.744066890411377,True,REGULAR,USD
META280616C00240000,2026-06-05 18:18:03+00:00,240.0,373.58,354.0,363.0,0.0,0.0,2.0,5,0.6290778059387208,True,REGULAR,USD
META280616C00250000,2026-03-26 18:28:09+00:00,250.0,328.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00255000,2026-04-27 16:53:34+00:00,255.0,454.0,355.0,364.0,0.0,0.0,,1,0.7128324615478516,True,REGULAR,USD
META280616C00270000,2026-04-27 16:54:14+00:00,270.0,445.0,342.0,352.0,0.0,0.0,,13,0.6894867477416994,True,REGULAR,USD
META280616C00280000,2026-04-13 14:07:11+00:00,280.0,387.6,362.0,372.0,0.0,0.0,1.0,2,0.8545699357604981,True,REGULAR,USD
META280616C00290000,2026-03-11 14:08:46+00:00,290.0,400.96,427.0,437.0,0.0,0.0,,1,1.3060490019989013,True,REGULAR,USD
META280616C00300000,2026-06-10 14:24:35+00:00,300.0,322.0,307.0,315.0,0.5,0.15552099,1.0,31,0.5772442178344727,True,REGULAR,USD
META280616C00310000,2026-06-02 19:52:37+00:00,310.0,329.1,299.0,307.0,0.0,0.0,1.0,13,0.5674786904907226,True,REGULAR,USD
META280616C00320000,2026-05-04 17:04:58+00:00,320.0,332.4,304.8,313.0,0.0,0.0,1.0,8,0.636897857131958,True,REGULAR,USD
META280616C00330000,2026-05-13 16:01:24+00:00,330.0,321.05,285.35,292.0,0.0,0.0,1.0,15,0.5571333349609376,True,REGULAR,USD
META280616C00340000,2026-06-10 18:03:34+00:00,340.0,283.8,277.2,284.7,-34.340027,-10.793998,6.0,3,0.5483443603515626,True,REGULAR,USD
META280616C00350000,2026-06-08 13:42:00+00:00,350.0,286.0,270.0,278.0,0.0,0.0,1.0,15,0.5434768553161622,True,REGULAR,USD
META280616C00360000,2026-06-01 17:30:04+00:00,360.0,301.32,262.0,270.0,0.0,0.0,2.0,13,0.5329636547851562,True,REGULAR,USD
META280616C00370000,2026-04-30 17:48:50+00:00,370.0,295.32,268.5,276.0,0.0,0.0,1.0,4,0.5911829822540285,True,REGULAR,USD
META280616C00380000,2026-06-04 16:48:33+00:00,380.0,304.08,248.0,257.0,0.0,0.0,22.0,20,0.523716921081543,True,REGULAR,USD
META280616C00390000,2026-04-15 19:59:28+00:00,390.0,340.1,278.0,288.0,0.0,0.0,2.0,3,0.6874344611358644,True,REGULAR,USD
META280616C00400000,2026-06-10 14:53:23+00:00,400.0,248.04,236.4,242.9,-6.9600067,-2.7294145,3.0,200,0.516003680343628,True,REGULAR,USD
META280616C00410000,2026-03-17 14:29:37+00:00,410.0,287.96,335.0,344.05,0.0,0.0,1.0,1,0.9844514494323731,True,REGULAR,USD
META280616C00420000,2026-05-29 18:28:50+00:00,420.0,273.0,222.25,231.0,0.0,0.0,1.0,18,0.506116083908081,True,REGULAR,USD
META280616C00430000,2026-04-01 19:05:06+00:00,430.0,232.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
META280616C00440000,2026-06-05 19:20:04+00:00,440.0,227.0,210.9,219.0,0.0,0.0,1.0,13,0.5005009056854248,True,REGULAR,USD
META280616C00450000,2026-06-08 15:09:22+00:00,450.0,220.0,204.0,213.0,-5.0,-2.2222223,1.0,38,0.5123721248626709,True,REGULAR,USD
META280616C00460000,2026-06-10 15:30:29+00:00,460.0,208.0,199.0,207.0,-7.550003,-3.5026689,1.0,13,0.5077258700561523,True,REGULAR,USD
META280616C00470000,2026-06-08 13:31:43+00:00,470.0,208.0,193.0,201.0,0.0,0.0,1.0,22,0.5028125891113282,True,REGULAR,USD
META280616C00480000,2026-06-08 13:30:00+00:00,480.0,209.0,188.4,196.0,0.0,0.0,1.0,37,0.5013401306915285,True,REGULAR,USD
META280616C00490000,2026-06-02 18:30:33+00:00,490.0,212.0,183.9,191.0,0.0,0.0,1.0,28,0.4994938356781006,True,REGULAR,USD
META280616C00500000,2026-06-08 13:32:08+00:00,500.0,187.0,178.2,185.0,-3.0,-1.5789474,1.0,63,0.49373370040893566,True,REGULAR,USD
META280616C00510000,2026-06-08 19:20:56+00:00,510.0,187.55,172.0,180.0,0.0,0.0,1.0,23,0.4912770599365235,True,REGULAR,USD
META280616C00520000,2026-06-08 13:39:14+00:00,520.0,180.52,167.0,174.3,0.0,0.0,2.0,24,0.48608149421691893,True,REGULAR,USD
META280616C00530000,2026-06-03 14:20:29+00:00,530.0,201.5,163.8,171.0,0.0,0.0,2.0,25,0.48886619537353526,True,REGULAR,USD
META280616C00540000,2026-06-05 18:36:15+00:00,540.0,175.0,159.8,165.1,0.0,0.0,1.0,36,0.4824346800994873,True,REGULAR,USD
META280616C00550000,2026-06-10 18:57:34+00:00,550.0,158.03,154.25,160.05,-8.970001,-5.3712583,2.0,372,0.4786505382537841,True,REGULAR,USD
META280616C00560000,2026-06-10 19:55:31+00:00,560.0,154.0,152.0,155.45,-11.0,-6.6666665,3.0,21,0.4760947166442871,True,REGULAR,USD
META280616C00570000,2026-06-10 18:46:14+00:00,570.0,150.0,144.0,153.0,-14.0,-8.536586,3.0,42,0.4802984709930419,True,REGULAR,USD
META280616C00580000,2026-06-10 19:48:13+00:00,580.0,145.45,140.45,147.1,-10.600006,-6.7926984,5.0,70,0.4729209202575684,False,REGULAR,USD
META280616C00590000,2026-06-09 18:24:04+00:00,590.0,149.69,136.0,142.55,-2.069992,-1.3639905,1.0,66,0.4696975333023072,False,REGULAR,USD
META280616C00600000,2026-06-10 19:56:23+00:00,600.0,136.6,134.9,138.0,-15.970001,-10.467327,9.0,390,0.4662223788452149,False,REGULAR,USD
META280616C00610000,2026-06-09 14:18:42+00:00,610.0,146.85,130.55,134.75,0.0,0.0,1.0,83,0.466626732711792,False,REGULAR,USD
META280616C00620000,2026-06-09 16:20:10+00:00,620.0,137.35,126.7,131.85,0.0,0.0,1.0,128,0.46784742362976073,False,REGULAR,USD
META280616C00630000,2026-06-10 19:29:02+00:00,630.0,125.03,121.0,128.25,-9.869995,-7.3165274,1.0,88,0.4665885861206055,False,REGULAR,USD
META280616C00640000,2026-06-09 17:06:38+00:00,640.0,130.37,117.0,125.9,0.0,0.0,5.0,126,0.4689765627288819,False,REGULAR,USD
META280616C00650000,2026-06-10 17:42:37+00:00,650.0,120.44,117.15,121.35,-6.439995,-5.0756583,2.0,200,0.4642387561035156,False,REGULAR,USD
META280616C00660000,2026-06-05 18:17:34+00:00,660.0,126.1,111.0,117.35,0.0,0.0,3.0,93,0.4609886665344239,False,REGULAR,USD
META280616C00670000,2026-06-05 19:40:34+00:00,670.0,111.94,110.15,115.7,-12.449997,-10.0088415,2.0,1149,0.4647880670166016,False,REGULAR,USD
META280616C00680000,2026-06-05 18:38:48+00:00,680.0,121.0,107.05,111.55,0.0,0.0,6.0,84,0.46060720062255867,False,REGULAR,USD
META280616C00690000,2026-05-27 19:20:23+00:00,690.0,139.78,104.05,108.7,0.0,0.0,7.0,88,0.4602181053924561,False,REGULAR,USD
META280616C00700000,2026-06-10 19:46:57+00:00,700.0,103.75,101.05,105.45,-8.230003,-7.3495297,7.0,1029,0.4583718103790284,False,REGULAR,USD
META280616C00710000,2026-06-08 14:52:26+00:00,710.0,111.5,98.5,102.25,0.0,0.0,3.0,81,0.45646448081970215,False,REGULAR,USD
META280616C00720000,2026-06-08 18:24:37+00:00,720.0,105.2,95.7,100.4,0.0,0.0,3.0,76,0.45850532344818123,False,REGULAR,USD
META280616C00730000,2026-06-08 14:31:19+00:00,730.0,105.44,92.85,96.6,0.0,0.0,10.0,78,0.4543130130767823,False,REGULAR,USD
META280616C00740000,2026-06-09 15:18:14+00:00,740.0,100.2,89.2,93.85,-3.1200027,-3.0197473,2.0,71,0.4531609860229492,False,REGULAR,USD
META280616C00750000,2026-06-10 19:12:48+00:00,750.0,89.24,87.0,93.1,-10.160004,-10.221332,3.0,75,0.4580056031036378,False,REGULAR,USD
META280616C00760000,2026-06-08 18:28:32+00:00,760.0,96.01,83.0,90.15,0.0,0.0,1.0,36,0.45583887672424317,False,REGULAR,USD
META280616C00770000,2026-06-09 13:53:18+00:00,770.0,93.0,82.4,87.25,-5.449997,-5.535802,9.0,130,0.45362637443542475,False,REGULAR,USD
META280616C00780000,2026-06-04 15:47:34+00:00,780.0,115.63,81.1,84.3,0.0,0.0,1.0,62,0.4510629235076904,False,REGULAR,USD
META280616C00790000,2026-06-05 18:17:25+00:00,790.0,90.0,77.75,82.3,0.0,0.0,3.0,72,0.4512841737365723,False,REGULAR,USD
META280616C00800000,2026-06-10 18:57:34+00:00,800.0,77.58,75.75,80.3,-11.989998,-13.386176,2.0,367,0.45132994964599615,False,REGULAR,USD
META280616C00810000,2026-06-10 13:30:00+00:00,810.0,80.85,73.75,76.4,-4.5,-5.272408,1.0,42,0.44518071914672847,False,REGULAR,USD
META280616C00820000,2026-06-01 17:26:31+00:00,820.0,89.78,71.8,74.25,0.0,0.0,2.0,12,0.44437964073181146,False,REGULAR,USD
META280616C00830000,2026-05-14 13:57:15+00:00,830.0,89.0,69.9,72.25,0.0,0.0,10.0,25,0.4438837350463867,False,REGULAR,USD
META280616C00840000,2026-06-08 14:31:19+00:00,840.0,79.43,68.1,70.25,0.0,0.0,10.0,1208,0.4432199843597412,False,REGULAR,USD
META280616C00850000,2026-06-10 18:48:07+00:00,850.0,69.1,66.95,68.45,-10.830002,-13.549358,28.0,46,0.44303688072204583,False,REGULAR,USD
META280616C00860000,2026-06-10 18:53:16+00:00,860.0,67.3,65.15,66.65,-7.949997,-10.56478,100.0,60,0.44270119071960445,False,REGULAR,USD
META280616C00870000,2026-06-10 18:53:16+00:00,870.0,65.65,62.6,64.95,-8.150002,-11.043362,59.0,326,0.4425333457183839,False,REGULAR,USD
META280616C00880000,2026-06-10 19:03:48+00:00,880.0,63.55,60.75,63.3,-11.640003,-15.480786,42.0,36,0.44238075935363774,False,REGULAR,USD
META280616C00890000,2026-06-10 18:48:09+00:00,890.0,62.55,59.1,61.7,-9.200001,-12.822301,26.0,38,0.44224724628448486,False,REGULAR,USD
META280616C00900000,2026-06-10 18:53:16+00:00,900.0,60.8,57.5,60.2,-7.250004,-10.653935,1.0,189,0.4423044661712646,False,REGULAR,USD
META280616C00910000,2026-05-12 18:05:22+00:00,910.0,64.0,55.95,58.7,0.0,0.0,2.0,23,0.4422281729888916,False,REGULAR,USD
META280616C00920000,2026-05-22 18:35:36+00:00,920.0,67.55,54.9,57.2,0.0,0.0,1.0,30,0.4420069227600098,False,REGULAR,USD
META280616C00930000,2026-05-18 19:16:31+00:00,930.0,66.25,54.4,55.8,0.0,0.0,2.0,21,0.44199929344177247,False,REGULAR,USD
META280616C00940000,2026-06-09 17:43:37+00:00,940.0,61.2,52.35,54.4,0.0,0.0,3.0,219,0.441861965713501,False,REGULAR,USD
META280616C00950000,2026-06-10 19:07:35+00:00,950.0,53.1,50.45,53.1,-8.040001,-13.150149,14.0,126,0.441938258895874,False,REGULAR,USD
META280616C00960000,2026-05-18 13:41:15+00:00,960.0,52.55,49.5,51.8,-6.950001,-11.680674,3.0,40,0.44189248298645023,False,REGULAR,USD
META280616C00970000,2026-06-03 17:10:48+00:00,970.0,67.95,49.05,50.55,0.0,0.0,12.0,129,0.4419001123046875,False,REGULAR,USD
META280616C00980000,2026-06-10 18:49:08+00:00,980.0,49.85,46.9,49.3,-16.5,-24.868124,2.0,20,0.4417933018493652,False,REGULAR,USD
META280616C00990000,2026-06-03 16:55:47+00:00,990.0,64.95,45.3,48.15,0.0,0.0,8.0,6,0.44192300025939946,False,REGULAR,USD
META280616C01000000,2026-06-10 15:14:31+00:00,1000.0,49.0,44.85,47.0,-4.0200005,-7.5820456,7.0,102,0.441938258895874,False,REGULAR,USD
META280616C01010000,2026-06-03 16:55:47+00:00,1010.0,62.05,43.05,45.95,0.0,0.0,8.0,11,0.44221291435241694,False,REGULAR,USD
META280616C01020000,2026-06-05 19:53:38+00:00,1020.0,52.3,42.5,44.9,0.0,0.0,27.0,68,0.44238075935363774,False,REGULAR,USD
META280616C01030000,2026-06-03 16:55:47+00:00,1030.0,59.35,39.7,43.85,0.0,0.0,8.0,49,0.4424417938995362,False,REGULAR,USD
META280616C01040000,2026-06-09 14:38:17+00:00,1040.0,51.1,40.25,42.9,0.0,0.0,20.0,56,0.4427774839019776,False,REGULAR,USD
META280616C01050000,2026-06-02 19:55:38+00:00,1050.0,49.95,40.35,43.55,0.0,0.0,2.0,28,0.4490945594024658,False,REGULAR,USD
META280616C01060000,2026-06-08 17:18:09+00:00,1060.0,41.75,39.2,42.9,0.0,0.0,1.0,23,0.45042969009399414,False,REGULAR,USD
META280616C01070000,2026-06-05 15:11:22+00:00,1070.0,51.5,37.2,40.65,0.0,0.0,2.0,23,0.44553166778564457,False,REGULAR,USD
META280616C01080000,2026-06-03 13:37:14+00:00,1080.0,51.3,35.4,40.85,0.0,0.0,2.0,31,0.44997956031799313,False,REGULAR,USD
META280616C01090000,2026-06-03 18:01:41+00:00,1090.0,53.4,35.4,39.05,0.0,0.0,2.0,22,0.4465539964294434,False,REGULAR,USD
META280616C01100000,2026-06-10 15:11:22+00:00,1100.0,38.5,33.15,39.25,-3.7999992,-8.98345,1.0,46,0.4509103371429444,False,REGULAR,USD
META280616C01110000,2026-06-03 18:01:40+00:00,1110.0,51.25,34.65,38.2,0.0,0.0,2.0,141,0.45024658645629884,False,REGULAR,USD
META280616C01120000,2026-06-03 18:01:58+00:00,1120.0,50.25,32.8,36.65,0.0,0.0,6.0,12,0.44746188529968256,False,REGULAR,USD
META280616C01130000,2026-06-03 18:01:58+00:00,1130.0,49.15,30.5,38.05,0.0,0.0,28.0,101,0.4565255153656006,False,REGULAR,USD
META280616C01140000,2026-06-03 18:01:41+00:00,1140.0,48.15,32.45,35.85,0.0,0.0,12.0,38,0.4509408544158936,False,REGULAR,USD
META280616C01150000,2026-06-05 19:31:23+00:00,1150.0,39.1,32.15,34.25,0.0,0.0,12.0,84,0.44759921302795413,False,REGULAR,USD
META280616C01160000,2026-06-03 18:01:39+00:00,1160.0,45.85,28.3,34.15,0.0,0.0,18.0,111,0.45042969009399414,False,REGULAR,USD
META280616C01170000,2026-06-03 18:01:41+00:00,1170.0,45.25,30.6,33.7,0.0,0.0,13.0,25,0.4517419328308106,False,REGULAR,USD
META280616C01180000,2026-06-04 15:10:10+00:00,1180.0,45.0,28.4,32.85,0.0,0.0,1.0,38,0.4512841737365723,False,REGULAR,USD
META280616C01190000,2026-06-04 19:09:37+00:00,1190.0,42.9,26.5,32.2,0.0,0.0,1.0,19,0.4516046051025391,False,REGULAR,USD
META280616C01200000,2026-06-10 18:45:41+00:00,1200.0,28.35,28.05,31.05,-5.550001,-16.371685,202.0,341,0.4496591289520263,False,REGULAR,USD
META280616C01210000,2026-06-03 17:51:04+00:00,1210.0,41.04,28.25,31.05,0.0,0.0,52.0,42,0.4526879682922364,False,REGULAR,USD
META280616C01220000,2026-06-03 13:31:30+00:00,1220.0,36.65,27.55,30.4,0.0,0.0,12.0,31,0.4527947787475586,False,REGULAR,USD
META280616C01230000,2026-06-03 13:31:38+00:00,1230.0,35.8,24.5,31.2,0.0,0.0,16.0,13,0.4593102165222169,False,REGULAR,USD
META280616C01240000,2026-06-03 18:01:42+00:00,1240.0,38.94,26.55,29.95,0.0,0.0,2.0,16,0.45665521377563484,False,REGULAR,USD
META280616C01250000,2026-06-02 18:37:22+00:00,1250.0,33.2,25.9,27.85,0.0,0.0,2.0,35,0.44992615509033207,False,REGULAR,USD
META280616C01260000,2026-04-20 17:33:51+00:00,1260.0,42.42,28.2,31.95,0.0,0.0,2.0,12,0.471334022064209,False,REGULAR,USD
META280616C01270000,2026-04-20 17:36:04+00:00,1270.0,41.5,27.65,31.8,0.0,0.0,2.0,16,0.4735160070800781,False,REGULAR,USD
META280616C01280000,2026-06-03 18:01:45+00:00,1280.0,36.11,24.05,28.35,0.0,0.0,2.0,19,0.46066060585021984,False,REGULAR,USD
META280616C01290000,2026-05-26 18:29:45+00:00,1290.0,27.25,22.65,26.5,0.0,0.0,2.0,24,0.45467159103393556,False,REGULAR,USD
META280616C01300000,2026-06-10 19:37:42+00:00,1300.0,24.15,22.4,25.85,-5.0,-17.152658,41.0,40,0.4542290905761719,False,REGULAR,USD
META280616C01310000,2026-06-02 19:42:16+00:00,1310.0,28.65,19.85,26.35,0.0,0.0,2.0,12,0.4593102165222169,False,REGULAR,USD
META280616C01320000,2026-04-20 17:32:50+00:00,1320.0,37.05,25.75,30.8,0.0,0.0,2.0,35,0.482777999420166,False,REGULAR,USD
META280616C01330000,2026-06-02 13:53:20+00:00,1330.0,29.6,19.25,24.45,0.0,0.0,2.0,23,0.45522090194702153,False,REGULAR,USD
META280616C01340000,2026-05-26 18:14:21+00:00,1340.0,24.34,19.25,24.4,0.0,0.0,2.0,50,0.45753258537292485,False,REGULAR,USD
META280616C01350000,2026-06-02 13:30:01+00:00,1350.0,24.74,21.0,23.7,-3.1599998,-11.326165,2.0,41,0.45653314468383793,False,REGULAR,USD
META280616C01360000,2026-04-30 14:12:40+00:00,1360.0,23.78,22.85,26.7,0.0,0.0,11.0,24,0.4739585075378418,False,REGULAR,USD
META280616C01370000,2026-04-30 14:12:40+00:00,1370.0,23.53,23.55,28.3,0.0,0.0,11.0,20,0.4841589060211182,False,REGULAR,USD
META280616C01380000,2026-06-02 19:56:56+00:00,1380.0,24.95,16.85,22.65,0.0,0.0,3.0,11,0.45854728469848643,False,REGULAR,USD
META280616C01390000,2026-06-08 14:37:58+00:00,1390.0,23.9,19.4,23.35,0.0,0.0,2.0,16,0.4646125926971436,False,REGULAR,USD
META280616C01400000,2026-06-04 16:33:20+00:00,1400.0,29.3,19.0,22.95,0.0,0.0,1.0,313,0.4649406533813477,False,REGULAR,USD
META280616C01410000,2026-06-02 19:56:35+00:00,1410.0,23.6,15.7,22.55,0.0,0.0,18.0,9,0.46521530883789064,False,REGULAR,USD
META280616C01420000,2026-06-02 19:56:36+00:00,1420.0,23.1,15.35,22.2,0.0,0.0,19.0,39,0.46571884384155277,False,REGULAR,USD
META280616C01430000,2026-06-02 19:56:35+00:00,1430.0,22.55,16.1,21.85,0.0,0.0,8.0,33,0.46617660293579105,False,REGULAR,USD
META280616C01440000,2026-06-02 14:22:30+00:00,1440.0,23.61,14.45,21.25,0.0,0.0,2.0,12,0.4652229381561279,False,REGULAR,USD
META280616C01450000,2026-06-02 19:17:29+00:00,1450.0,21.85,17.25,19.2,0.0,0.0,17.0,36,0.4560296096801758,False,REGULAR,USD
META280616C01460000,2026-05-27 19:10:24+00:00,1460.0,22.85,14.7,19.8,0.0,0.0,35.0,54,0.4616753051757813,False,REGULAR,USD
META280616C01470000,2026-06-05 18:47:10+00:00,1470.0,22.09,13.65,20.1,0.0,0.0,1.0,137,0.4655967747497559,False,REGULAR,USD
META280616C01480000,2026-06-10 19:15:21+00:00,1480.0,16.9,15.25,18.95,-2.1200008,-11.146167,7.0,290,0.461217546081543,False,REGULAR,USD
