contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
META260724C00440000,2026-06-05 18:24:50+00:00,440.0,149.35,131.7,138.5,0.0,0.0,1,1,0.555790574951172,True,REGULAR,USD
META260724C00445000,2026-06-05 18:24:37+00:00,445.0,143.9,126.75,133.75,0.0,0.0,10,5,0.5420578021240237,True,REGULAR,USD
META260724C00450000,2026-06-05 18:24:51+00:00,450.0,139.9,121.3,129.45,0.0,0.0,2,1,0.5273484765625001,True,REGULAR,USD
META260724C00460000,2026-06-05 18:13:41+00:00,460.0,144.9,112.3,119.35,0.0,0.0,2,0,0.503483969116211,True,REGULAR,USD
META260724C00480000,2026-06-08 19:36:37+00:00,480.0,112.45,94.2,100.65,0.0,0.0,1,1,0.5400436621093752,True,REGULAR,USD
META260724C00500000,2026-06-10 13:50:32+00:00,500.0,79.45,75.2,82.25,-14.139999,-15.108453,3,9,0.48410550079345704,True,REGULAR,USD
META260724C00505000,2026-06-08 19:33:30+00:00,505.0,89.05,71.55,78.65,0.0,0.0,21,14,0.48648584808349615,True,REGULAR,USD
META260724C00510000,2026-06-08 17:50:03+00:00,510.0,84.8,67.6,73.5,0.0,0.0,12,21,0.4611870288085938,True,REGULAR,USD
META260724C00515000,2026-06-10 18:48:21+00:00,515.0,67.0,62.8,69.35,-17.32,-20.540796,1,2,0.4523370196533204,True,REGULAR,USD
META260724C00520000,2026-06-05 18:19:59+00:00,520.0,76.2,59.75,65.3,0.0,0.0,52,26,0.4441278732299804,True,REGULAR,USD
META260724C00525000,2026-06-05 19:33:23+00:00,525.0,76.65,54.95,61.35,0.0,0.0,6,3,0.4364375204467773,True,REGULAR,USD
META260724C00530000,2026-06-08 19:54:24+00:00,530.0,68.0,52.1,57.55,0.0,0.0,5,17,0.42981527221679694,True,REGULAR,USD
META260724C00535000,2026-06-09 17:25:14+00:00,535.0,63.43,48.75,54.05,0.0,0.0,3,44,0.4263057858276368,True,REGULAR,USD
META260724C00540000,2026-06-10 18:17:57+00:00,540.0,50.6,45.35,50.0,-11.5,-18.518518,1,3,0.4137631866455078,True,REGULAR,USD
META260724C00545000,2026-06-10 15:48:12+00:00,545.0,49.0,42.3,46.95,-12.299999,-20.06525,2,3,0.41377844528198243,True,REGULAR,USD
META260724C00555000,2026-06-09 13:55:33+00:00,555.0,53.26,35.95,40.65,0.0,0.0,1,3,0.40643904113769536,True,REGULAR,USD
META260724C00560000,2026-06-10 19:09:51+00:00,560.0,35.36,32.75,37.7,-8.59,-19.544937,13,17,0.4031431756591797,True,REGULAR,USD
META260724C00565000,2026-06-10 17:50:24+00:00,565.0,34.2,29.9,34.5,-9.700001,-22.095673,5,19,0.3951781674194337,True,REGULAR,USD
META260724C00570000,2026-06-10 19:58:06+00:00,570.0,29.48,27.5,31.05,-11.060001,-27.2817,32,8,0.3826355682373046,True,REGULAR,USD
META260724C00575000,2026-06-10 19:57:30+00:00,575.0,26.95,26.05,29.4,-8.049999,-22.999998,74,58,0.3910888528442382,False,REGULAR,USD
META260724C00580000,2026-06-10 19:41:37+00:00,580.0,26.0,23.75,26.9,-9.93,-27.637072,28,48,0.38733522827148437,False,REGULAR,USD
META260724C00585000,2026-06-10 19:30:45+00:00,585.0,22.83,21.0,25.3,-6.92,-23.260504,45,83,0.39331661376953125,False,REGULAR,USD
META260724C00590000,2026-06-10 19:58:51+00:00,590.0,20.8,20.2,22.7,-7.300001,-25.978651,103,133,0.3851532432556152,False,REGULAR,USD
META260724C00595000,2026-06-10 19:39:05+00:00,595.0,18.6,18.1,20.35,-8.52,-31.41593,30,82,0.3784852191162109,False,REGULAR,USD
META260724C00600000,2026-06-10 19:58:20+00:00,600.0,17.0,16.5,17.35,-7.5,-30.612246,220,221,0.36151761535644533,False,REGULAR,USD
META260724C00605000,2026-06-10 15:26:17+00:00,605.0,17.77,14.1,17.2,-4.8099995,-21.302034,3,154,0.38054513504028314,False,REGULAR,USD
META260724C00610000,2026-06-10 19:54:07+00:00,610.0,14.19,13.5,15.95,-7.8100004,-35.500004,25,244,0.3838257418823242,False,REGULAR,USD
META260724C00615000,2026-06-10 19:19:04+00:00,615.0,13.0,12.05,14.8,-5.6000004,-30.107529,52,101,0.38721315917968746,False,REGULAR,USD
META260724C00620000,2026-06-10 19:41:51+00:00,620.0,11.86,11.0,12.3,-3.9400005,-24.936712,51,102,0.3696962445068359,False,REGULAR,USD
META260724C00625000,2026-06-10 19:57:59+00:00,625.0,10.38,9.85,11.8,-4.79,-31.575478,72,41,0.3797669445800781,False,REGULAR,USD
META260724C00630000,2026-06-10 19:37:37+00:00,630.0,9.57,8.75,10.55,-4.46,-31.789024,186,245,0.37735608001708976,False,REGULAR,USD
META260724C00635000,2026-06-10 18:24:23+00:00,635.0,9.95,7.65,9.85,-2.2300005,-18.308706,107,224,0.38233039550781245,False,REGULAR,USD
META260724C00640000,2026-06-10 19:41:51+00:00,640.0,7.83,6.85,8.55,-2.6800003,-25.499527,56,55,0.37613538909912114,False,REGULAR,USD
META260724C00645000,2026-06-10 13:59:43+00:00,645.0,10.05,5.75,8.3,-0.25,-2.4271843,2,46,0.38672488281249995,False,REGULAR,USD
META260724C00650000,2026-06-10 19:49:08+00:00,650.0,6.53,5.9,7.4,-2.27,-25.795454,116,316,0.3848633291625976,False,REGULAR,USD
META260724C00655000,2026-06-10 19:13:29+00:00,655.0,5.88,5.15,6.4,-2.87,-32.8,31,14,0.3795228063964844,False,REGULAR,USD
META260724C00660000,2026-06-10 18:34:58+00:00,660.0,5.39,4.3,5.95,-2.6399999,-32.876713,32,91,0.38373419006347653,False,REGULAR,USD
META260724C00665000,2026-06-10 19:16:35+00:00,665.0,4.91,4.1,5.55,-2.3700004,-32.554947,5,10,0.3881897119140625,False,REGULAR,USD
META260724C00670000,2026-06-10 18:17:51+00:00,670.0,4.25,2.95,5.35,-1.75,-29.166666,14,28,0.39642937561035163,False,REGULAR,USD
META260724C00675000,2026-06-10 16:44:56+00:00,675.0,4.05,3.2,4.5,-1.96,-32.612312,14,15,0.3887695401000977,False,REGULAR,USD
META260724C00680000,2026-06-10 19:57:30+00:00,680.0,3.5,2.81,4.3,-2.33,-39.965694,16,53,0.39560540924072274,False,REGULAR,USD
META260724C00685000,2026-06-10 15:50:13+00:00,685.0,3.49,2.8,4.0,-1.3599999,-28.041235,3,18,0.3993590338134766,False,REGULAR,USD
META260724C00690000,2026-06-10 19:32:55+00:00,690.0,3.04,2.21,3.7,-1.46,-32.444443,13,86,0.40241076110839846,False,REGULAR,USD
META260724C00695000,2026-06-10 19:32:55+00:00,695.0,2.8,1.69,3.45,-0.70000005,-20.000002,9,8,0.40619490295410154,False,REGULAR,USD
META260724C00700000,2026-06-10 19:40:29+00:00,700.0,2.65,2.35,3.1,-0.81999993,-23.63112,66,185,0.40619490295410154,False,REGULAR,USD
META260724C00705000,2026-06-10 18:06:36+00:00,705.0,2.45,1.64,2.93,-1.3,-34.666668,6,4,0.411138701171875,False,REGULAR,USD
META260724C00710000,2026-06-09 19:49:27+00:00,710.0,2.78,1.51,2.81,0.0,0.0,5,7,0.4173031903076171,False,REGULAR,USD
META260724C00715000,2026-06-10 15:20:02+00:00,715.0,2.25,1.47,2.62,-1.1600001,-34.017597,2,2,0.4206600903320313,False,REGULAR,USD
META260724C00720000,2026-06-10 16:33:01+00:00,720.0,2.2,1.16,2.49,-0.21000004,-8.713695,2,28,0.42566492309570314,False,REGULAR,USD
META260724C00725000,2026-06-10 16:42:22+00:00,725.0,1.7,1.28,2.25,-1.1699998,-40.76655,2,1,0.4259700958251954,False,REGULAR,USD
META260724C00730000,2026-06-08 19:54:14+00:00,730.0,2.92,0.01,5.8,0.0,0.0,2,1,0.5449264257812501,False,REGULAR,USD
META260724C00735000,2026-06-08 19:49:35+00:00,735.0,2.72,1.0,2.07,0.0,0.0,5,4,0.43707838317871095,False,REGULAR,USD
META260724C00745000,2026-06-05 19:50:33+00:00,745.0,2.6,0.01,2.24,0.0,0.0,3,2,0.46234668518066413,False,REGULAR,USD
META260724C00750000,2026-06-10 18:39:54+00:00,750.0,1.17,1.0,1.75,-0.63,-35.0,8,36,0.4489801196289062,False,REGULAR,USD
META260724C00755000,2026-06-09 16:21:28+00:00,755.0,1.79,0.01,2.16,0.0,0.0,2,43,0.47662876892089845,False,REGULAR,USD
META260724C00760000,2026-06-10 13:47:30+00:00,760.0,1.26,0.63,1.75,-0.8299999,-39.712917,2,3,0.4660697924804688,False,REGULAR,USD
META260724C00770000,2026-06-10 16:35:50+00:00,770.0,0.8,0.39,1.46,-1.6600001,-67.47968,52,0,0.4670463452148438,False,REGULAR,USD
META260724C00790000,2026-06-09 16:08:45+00:00,790.0,1.3,0.01,4.8,0.0,0.0,1,1,0.5469405657958986,False,REGULAR,USD
META260724C00800000,2026-06-09 19:43:12+00:00,800.0,1.0,0.0,1.65,0.0,0.0,1,2,0.5252733020019531,False,REGULAR,USD
META260724C00815000,2026-06-08 13:54:57+00:00,815.0,0.89,0.01,1.89,0.0,0.0,1,1,0.5004932763671875,False,REGULAR,USD
META260724C00820000,2026-06-05 14:39:59+00:00,820.0,1.74,0.01,2.91,0.0,0.0,2,1,0.5440719421386719,False,REGULAR,USD
META260724C00840000,2026-06-05 14:43:36+00:00,840.0,1.44,0.0,2.97,0.0,0.0,2,1,0.5745892150878906,False,REGULAR,USD
META260724C00850000,2026-06-05 19:16:26+00:00,850.0,0.8,0.0,2.95,0.0,0.0,6,1,0.5880168151855469,False,REGULAR,USD
META260724C00880000,2026-06-05 13:48:51+00:00,880.0,1.12,0.0,3.15,0.0,0.0,2,1,0.6356237609863282,False,REGULAR,USD
META260724C00895000,2026-06-08 18:07:04+00:00,895.0,0.55,0.0,0.75,0.0,0.0,1,1,0.5356491748046875,False,REGULAR,USD
META260724C00925000,2026-06-08 15:11:08+00:00,925.0,0.46,0.0,1.01,0.0,0.0,20,20,0.5900919897460939,False,REGULAR,USD
META260724C00940000,2026-06-09 15:11:13+00:00,940.0,0.43,0.0,1.5,0.0,0.0,10,10,0.6389196264648438,False,REGULAR,USD
META260724C00980000,2026-06-09 14:36:37+00:00,980.0,0.45,0.0,0.87,0.0,0.0,10,30,0.6374547973632813,False,REGULAR,USD
META260724C01000000,2026-06-09 13:58:44+00:00,1000.0,0.22,0.0,0.93,-0.050000012,-18.518522,4,40,0.6628451684570313,False,REGULAR,USD
META260724C01030000,2026-06-05 17:47:55+00:00,1030.0,0.4,0.0,1.51,0.0,0.0,10,10,0.7355983471679688,False,REGULAR,USD
META260724C01080000,2026-06-05 17:03:42+00:00,1080.0,1.3,0.0,2.11,0.0,0.0,10,10,0.8200701586914061,False,REGULAR,USD
META260724C01090000,2026-06-05 17:47:39+00:00,1090.0,0.17,0.0,1.9,0.0,0.0,10,10,0.818117053222656,False,REGULAR,USD
META260724C01100000,2026-06-09 15:09:40+00:00,1100.0,0.52,0.0,0.7,0.0,0.0,1,21,0.7329128271484374,False,REGULAR,USD
