contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260710C00600000,2026-06-09 16:38:20+00:00,600.0,126.21,124.31,128.32,0.0,0.0,2.0,3,0.4512994323730469,True,REGULAR,USD
SPY260710C00640000,2026-06-05 16:48:29+00:00,640.0,105.01,85.89,89.29,0.0,0.0,2.0,3,0.35480381530761707,True,REGULAR,USD
SPY260710C00650000,2026-06-09 14:44:18+00:00,650.0,91.0,76.31,79.7,0.0,0.0,2.0,8,0.33234310241699216,True,REGULAR,USD
SPY260710C00655000,2026-06-09 16:38:27+00:00,655.0,73.38,71.62,74.95,0.0,0.0,3.0,9,0.3214789532470703,True,REGULAR,USD
SPY260710C00660000,2026-06-10 20:07:10+00:00,660.0,67.9,66.86,70.16,-3.619995,-5.061515,3.0,9,0.3092110095214844,True,REGULAR,USD
SPY260710C00665000,2026-06-09 16:38:26+00:00,665.0,63.8,62.18,65.5,0.0,0.0,1.0,5,0.29917082672119133,True,REGULAR,USD
SPY260710C00670000,2026-06-09 18:44:19+00:00,670.0,69.86,57.62,60.91,1.6800003,2.464066,2.0,5,0.289771506652832,True,REGULAR,USD
SPY260710C00675000,2026-06-10 19:33:39+00:00,675.0,56.78,53.03,56.37,-6.130001,-9.744081,1.0,11,0.28040270385742183,True,REGULAR,USD
SPY260710C00680000,2026-06-09 19:29:48+00:00,680.0,58.01,48.55,52.05,0.0,0.0,110.0,104,0.27390252471923826,True,REGULAR,USD
SPY260710C00685000,2026-06-10 17:51:15+00:00,685.0,49.87,44.12,47.59,-6.080002,-10.866849,3.0,83,0.26380130737304686,True,REGULAR,USD
SPY260710C00690000,2026-06-10 16:06:26+00:00,690.0,47.08,40.01,43.31,-1.9099998,-3.8987544,15.0,38,0.2554090573120118,True,REGULAR,USD
SPY260710C00695000,2026-06-10 19:33:15+00:00,695.0,38.58,36.01,39.2,-8.169998,-17.475931,71.0,214,0.24817646362304688,True,REGULAR,USD
SPY260710C00700000,2026-06-10 18:00:07+00:00,700.0,36.98,32.1,34.79,-5.9300003,-13.819622,47.0,38,0.23526765716552733,True,REGULAR,USD
SPY260710C00701000,2026-06-09 16:58:22+00:00,701.0,33.1,30.8,34.5,0.0,0.0,2.0,3,0.2406081799316406,True,REGULAR,USD
SPY260710C00702000,2026-06-08 15:42:49+00:00,702.0,46.14,30.02,33.78,0.0,0.0,4.0,5,0.239967317199707,True,REGULAR,USD
SPY260710C00704000,2026-06-09 19:56:49+00:00,704.0,38.94,28.46,32.23,0.0,0.0,167.0,224,0.23694610717773437,True,REGULAR,USD
SPY260710C00705000,2026-06-10 19:12:27+00:00,705.0,31.05,27.97,31.47,-4.2299995,-11.989795,29.0,84,0.2355117953491211,True,REGULAR,USD
SPY260710C00706000,2026-06-09 16:33:12+00:00,706.0,37.53,26.94,30.72,6.5099983,20.986454,1.0,3,0.23413851806640623,True,REGULAR,USD
SPY260710C00707000,2026-06-10 14:20:29+00:00,707.0,36.43,26.41,29.95,1.4300003,4.0857153,1.0,33,0.2324448094177246,True,REGULAR,USD
SPY260710C00708000,2026-06-09 19:04:01+00:00,708.0,28.09,25.61,29.17,-7.630001,-21.360584,1.0,39,0.23053747985839845,True,REGULAR,USD
SPY260710C00710000,2026-06-10 20:12:03+00:00,710.0,26.2,24.18,27.56,-5.959999,-18.532335,3.0,533,0.22588359573364258,True,REGULAR,USD
SPY260710C00711000,2026-06-09 17:57:39+00:00,711.0,30.36,23.66,26.77,0.0,0.0,61.0,61,0.22364057617187497,True,REGULAR,USD
SPY260710C00714000,2026-06-09 19:04:02+00:00,714.0,30.83,21.6,24.43,0.0,0.0,258.0,271,0.21683522430419921,True,REGULAR,USD
SPY260710C00715000,2026-06-10 19:26:04+00:00,715.0,22.67,20.98,23.66,-5.8199997,-20.42822,13.0,183,0.21454642883300779,True,REGULAR,USD
SPY260710C00716000,2026-06-08 16:23:31+00:00,716.0,33.91,20.5,22.9,0.0,0.0,12.0,14,0.2122881506347656,True,REGULAR,USD
SPY260710C00718000,2026-06-09 20:02:42+00:00,718.0,27.4,19.13,21.44,0.0,0.0,88.0,55,0.20824461196899408,True,REGULAR,USD
SPY260710C00719000,2026-06-09 16:39:44+00:00,719.0,20.03,18.49,20.76,0.0,0.0,1.0,6,0.20668823104858391,True,REGULAR,USD
SPY260710C00720000,2026-06-10 20:13:33+00:00,720.0,18.92,17.86,20.09,-6.8999996,-26.723469,79.0,444,0.20514710876464842,True,REGULAR,USD
SPY260710C00721000,2026-06-10 20:05:41+00:00,721.0,18.08,17.24,19.43,-0.5100002,-2.7434115,43.0,8,0.20365176239013671,True,REGULAR,USD
SPY260710C00722000,2026-06-10 19:48:49+00:00,722.0,18.25,17.35,18.78,-1.0499992,-5.4404106,7.0,16,0.20215641601562498,True,REGULAR,USD
SPY260710C00723000,2026-06-10 20:05:41+00:00,723.0,16.8,16.96,17.05,-1.0,-5.6179776,17.0,37,0.1876912286376953,True,REGULAR,USD
SPY260710C00724000,2026-06-10 20:14:00+00:00,724.0,16.47,16.35,16.44,-4.17,-20.20349,3.0,68,0.18650105499267577,True,REGULAR,USD
SPY260710C00725000,2026-06-10 20:13:34+00:00,725.0,15.85,15.75,15.83,-6.6800003,-29.649355,169.0,275,0.18515829498291014,True,REGULAR,USD
SPY260710C00726000,2026-06-10 20:07:06+00:00,726.0,14.89,15.16,15.24,-6.0299997,-28.824091,66.0,42,0.18396812133789062,False,REGULAR,USD
SPY260710C00727000,2026-06-10 20:07:48+00:00,727.0,14.3,14.58,14.66,-6.5999994,-31.578945,24.0,86,0.18276268905639648,False,REGULAR,USD
SPY260710C00728000,2026-06-10 20:14:42+00:00,728.0,14.07,14.01,14.09,-6.2299995,-30.689653,30.0,68,0.1815572567749023,False,REGULAR,USD
SPY260710C00729000,2026-06-10 20:08:34+00:00,729.0,13.37,13.45,13.53,-5.4700003,-29.03397,54.0,146,0.18033656585693358,False,REGULAR,USD
SPY260710C00730000,2026-06-10 20:07:47+00:00,730.0,12.72,12.9,12.98,-5.88,-31.612902,1266.0,342,0.1791158749389648,False,REGULAR,USD
