contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GOOGL270319C00140000,2026-06-09 14:09:44+00:00,140.0,235.75,220.4,223.4,0.0,0.0,1.0,34,0.7670311383056643,True,REGULAR,USD
GOOGL270319C00150000,2026-06-02 15:21:57+00:00,150.0,225.44,210.55,214.25,0.0,0.0,1.0,18,0.7331569653320311,True,REGULAR,USD
GOOGL270319C00155000,2026-06-02 19:00:06+00:00,155.0,215.22,206.1,209.15,0.0,0.0,7.0,9,0.7158841888427734,True,REGULAR,USD
GOOGL270319C00160000,2026-06-05 15:05:15+00:00,160.0,215.15,200.75,204.4,0.0,0.0,14.0,26,0.6908600250244141,True,REGULAR,USD
GOOGL270319C00165000,2026-05-04 19:13:30+00:00,165.0,224.57,203.3,206.75,0.0,0.0,1.0,16,0.8490005334472657,True,REGULAR,USD
GOOGL270319C00170000,2026-06-01 14:08:57+00:00,170.0,211.79,191.4,195.35,0.0,0.0,1.0,7,0.6679110357666018,True,REGULAR,USD
GOOGL270319C00175000,2026-04-30 14:27:22+00:00,175.0,198.6,193.85,197.35,0.0,0.0,20.0,27,0.8075580767822266,True,REGULAR,USD
GOOGL270319C00180000,2026-06-09 13:41:40+00:00,180.0,196.18,182.5,185.55,0.0,0.0,2.0,9,0.6406896282958985,True,REGULAR,USD
GOOGL270319C00185000,2026-06-01 15:52:09+00:00,185.0,197.9,177.85,180.9,0.0,0.0,1.0,7,0.6277197872924806,True,REGULAR,USD
GOOGL270319C00190000,2026-06-09 16:39:44+00:00,190.0,176.52,173.2,176.0,0.0,0.0,1.0,9,0.6119423571777345,True,REGULAR,USD
GOOGL270319C00195000,2026-06-02 18:53:33+00:00,195.0,177.58,168.55,171.35,0.0,0.0,1.0,2,0.5990945852661134,True,REGULAR,USD
GOOGL270319C00200000,2026-06-09 15:02:46+00:00,200.0,172.95,163.95,166.85,0.0,0.0,7.0,109,0.58829147064209,True,REGULAR,USD
GOOGL270319C00205000,2026-05-19 13:39:19+00:00,205.0,196.5,159.4,162.15,0.0,0.0,1.0,12,0.5758709405517577,True,REGULAR,USD
GOOGL270319C00210000,2026-06-05 14:59:26+00:00,210.0,169.03,154.9,157.85,0.0,0.0,10.0,30,0.5676312768554688,True,REGULAR,USD
GOOGL270319C00215000,2026-06-01 15:30:28+00:00,215.0,171.0,150.35,153.2,0.0,0.0,1.0,30,0.5554548849487305,True,REGULAR,USD
GOOGL270319C00220000,2026-06-03 15:22:45+00:00,220.0,149.45,146.0,148.65,0.0,0.0,1.0,51,0.5458114266967774,True,REGULAR,USD
GOOGL270319C00225000,2026-06-08 14:41:38+00:00,225.0,146.91,141.45,144.4,0.0,0.0,2.0,48,0.5367783139038086,True,REGULAR,USD
GOOGL270319C00230000,2026-06-09 15:31:31+00:00,230.0,142.13,137.05,139.7,0.0,0.0,1.0,33,0.5250596810913085,True,REGULAR,USD
